scene_id,scene_text,in_summary,aspects
10,"[' ( BRASS and WARRICK interview GREGORY CURTWELL , the owner of the hammer . )', ' [[Brass]] mr curtwell , where were you this weekend ?', ' [[Gregory_Curtwell]] i was fishing in tahoe', ' [[Brass]] catch anything ?', ' [[Gregory_Curtwell]] no', ' [[Gregory_Curtwell]] nothing was biting', ' [[Brass]] anyone go with you ?', ' [[Brass]] how long were you gone ?', ' [[Gregory_Curtwell]] friday to sunday', ' [[Gregory_Curtwell]] look , i thought i was just here to pick up my hammer', ' [[Warrick]] do you ever leave your tools at the job site ?', ' [[Gregory_Curtwell]] no way', "" [[Gregory_Curtwell]] that hammer -- it 's perfectly balanced"", ' [[Brass]] then how do you explain the blood on it ?', ' [[Brass]] and your injuries', ' ( He looks down at the bruises on his hand . )', ' [[Gregory_Curtwell]] well a construction site', ' [[Gregory_Curtwell]] people get hurt', ' [[Warrick]] the blood that we found on your hammer ... matches this kid right here', ' ( WARRICK stands up and takes a photo of the kid out of the file folder in his hand . )', ' ( He puts it on the table in front of GREGORY CURTWELL . )', ' ( He looks at it and sighs . )', ' [[Gregory_Curtwell]] is that the dead kid from the house ?', ' [[Warrick]] yeah', ' [[Gregory_Curtwell]] i never got a look at him', "" [[Gregory_Curtwell]] i-i i did n't go inside"", ' ( He looks down at the photo and then back at WARRICK and BRASS . )', ' [[Warrick]] what about her ?', "" [[Gregory_Curtwell]] that 's my kid sister , ashley"", ' [[Gregory_Curtwell]] why ?', "" [[Gregory_Curtwell]] what 's she got to do with it ?"", ' [[Brass]] you tell us', ' ( GREGORY looks at BRASS . )']",0,None
11,"[' ( SARA interviews ASHLEY CURTWELL . )', ' [[Ashley_Curtwell]] my parents died in a car accident four years ago', "" [[Sara]] i 'm very sorry"", ' [[Sara]] your brother gregory is your guardian , right ?', ' [[Ashley_Curtwell]] yeah', ' [[Sara]] and he left you alone all weekend ?', ' [[Ashley_Curtwell]] he goes away a lot', ' [[Sara]] okay', "" [[Sara]] why do n't you tell me what happened last night ?"", ' ( WARRICK and BRASS watch the interview . )', ' [[Ashley_Curtwell]] i was on my way to the mall to get something to eat', ' [[Ashley_Curtwell]] i always cut through the construction site', ' [[Ashley_Curtwell]] my brother tells me not to , but it saves me , like , ten minutes', ' [[Sara]] that makes sense', ' [[Sara]] what happened after that ?', ' [[Ashley_Curtwell]] well , this guy from school , brian , comes out of nowhere', "" [[Sara]] do you know brian 's last name ?"", ' [[Ashley_Curtwell]] yeah', "" [[Ashley_Curtwell]] it 's , um ... haddick"", ' [[Ashley_Curtwell]] we were in homeroom together freshman year', "" ( SARA sees that ASHLEY 'S hands are fidgeting nervously with her sweater sleeves . )"", ' [[Ashley_Curtwell]] so , anyway , he says his cat ran away ... and will i help him find it', ' [[Sara]] and you did ?', ' ( ASHLEY looks down and cries softly . )', ' [[Ashley_Curtwell]] a cat', "" [[Ashley_Curtwell]] i 'm so stupid"", "" [[Sara]] you 're not stupid , ashley"", ' [[Sara]] i know this is hard', "" ( Tears fall down ASHLEY 'S cheeks . )"", ' [[Sara]] if we could just go over it from start to finish just one time', ' [[Ashley_Curtwell]] so , we walked into the house', ' ( She starts to cry . )', ' ( Quick flashback to : [_CONSTRUCTION_SITE_-_HOUSE_-_NIGHT_] BRIAN HADDICK leads ASHLEY into the house . )', ' [[Brian_Haddick]] come on', ' [[Brian_Haddick]] hurry up', ' ( They both walk through the house . )', ' [[Brian_Haddick]] i think i saw him come in here', ' ( He leads her into the empty room . )', ' [[Ashley_Curtwell]] what color is he ?', ' [[Brian_Haddick]] gray', ' [[Ashley_Curtwell]] here , kitty , kitty', ' ( With her back to him , he grabs her and pushes her up against the wall . )', "" [[Brian_Haddick]] you 're going to like it , you dirty bitch"", "" [[Brian_Haddick]] you 're going to like it"", ' ( End of flashback . )', ' ( Resume to present . )', "" ( SARA glances and sees the bruises around ASHLEY 'S right wrist . )"", ' [[Ashley_Curtwell]] it was like the more i shouted , the more he liked it', ' ( Quick flash to : BRIAN holds ASHLEY up against the wall as she struggles . )', ' ( End of flashback . )', ' ( Resume to present . )', ' [[Sara]] rape is not about s*x', "" [[Sara]] it 's about violence"", ' ( ASHLEY tugs her sweater sleeves down over her bruised wrists . )', ' [[Sara]] you were against the wall', ' ( Quick flashback to : BRIAN HADDICK has ASHLEY pressed up against the wall . )', ' [[Ashley_Curtwell]] no !', ' ( As she struggles and cries , someone comes up behind BRIAN HADDICK and hits him over the head . )', ' ( BRIAN falls to the ground and ASHLEY runs out of the place . )', ' ( End of flashback . )', ' ( Resume to present . )', ' [[Sara]] did you see who hit brian ?', ' ( From the Observation Room , WARRICK watches . )', ' [[Sara]] ashley , after all that had happened , you went shopping ?', ' [[Ashley_Curtwell]] he was all over me', ' [[Ashley_Curtwell]] i just had to get him off me', ' [[Sara]] and you got some coffee and some earrings', ' [[Ashley_Curtwell]] what ?', ' [[Ashley_Curtwell]] i bought that stuff ?', ' [[Ashley_Curtwell]] all i remember is getting new clothes and going home', ' [[Ashley_Curtwell]] why does all this bad stuff keep happening to my family ?', ' ( BRASS watches . )', "" [[Brass]] she 's covering for her brother"", ' ( BRASS turns to look at WARRICK . )', "" [[Warrick]] he 's got a non-confirmable alibi"", "" [[Warrick]] i 'm sure she does n't want to lose the only guardian she 's got""]",0,None
12,"[' ( ROBBINS goes over the preliminary findings with GRISSOM . )', "" [[Robbins]] it 's pretty obvious the initial blows were to the head"", "" [[Grissom]] well , according to sara , that 's consistent with the girl 's story"", ' [[Robbins]] whoever attacked him just kept going', ' [[Robbins]] used some real force', ' [[Robbins]] severed his spinal cord at c-l , c-2', ' ( ROBBINS points to the viewbox with the x-rays up . )', ' ( GRISSOM glances back at them . )', ' ( He turns to look at ROBBINS . )', ' [[Grissom]] well , that would have rendered him immobile', ' [[Robbins]] right , so why keep hitting ?', ' ( ROBBINS pulls the sheet back to show GRISSOM the marks on the upper arms )', "" [[Robbins]] the epidermis was disturbed , leaving areas of exposed derma , which we 'd normally see as red or purple abrasions"", ' [[Robbins]] but in this case , no blood rushed to the area', ' [[Grissom]] he was beaten postmortem', ' [[Robbins]] right', ' [[Grissom]] so , gregory curtwell sees brian attacking his sister', "" [[Grissom]] his adrenaline starts going , and he ca n't stop"", "" ( ROBBINS shows GRISSOM the bruises on the victim 's knuckles . )"", ' [[Robbins]] well , brian may have gotten off a punch of his own', "" [[Robbins]] i ca n't identify the pattern , but i sent blood and skin transfer to greg"", ' ( ROBBINS hands the file with the autopsy photos inside to GRISSOM . )', "" [[Robbins]] and you 're going to need these"", ' [[Grissom]] thanks']",0,None
13,"["" ( GRISSOM shows the photos to BRIAN HADDICK 'S parents . )"", "" [[Mr._Haddick]] that 's our son"", ' [[Mrs._Haddick]] who could have done this to my baby ?', ' [[Grissom]] do you recognize this girl ?', ' ( GRISSOM shows them the security video photo of ASHLEY CURTWELL . )', ' ( They look at the photo and shake their heads . )', ' [[Grissom]] did brian ever mention the name ashley curtwell ?', ' [[Mrs._Haddick]] he got a little out of hand for a while', "" [[Mrs._Haddick]] we could n't keep track of his friends"", "" [[Grissom]] 'out of hand ' ?"", ' [[Mrs._Haddick]] i found some marijuana in his room', ' [[Mrs._Haddick]] broke curfew', ' [[Mrs._Haddick]] the nipple piercing was the last straw', ' [[Mr._Haddick]] i told him he could do anything he wanted to the body god gave him once he moved out', ' [[Mr._Haddick]] until then', ' [[Mrs._Haddick]] he was grounded', ' [[Mrs._Haddick]] but he was doing so much better', ' [[Mrs._Haddick]] his grades were up', ' [[Mrs._Haddick]] he got a job', ' [[Grissom]] where did he work ?', ' [[Mr._Haddick]] my brother owns a restaurant', ' [[Mr._Haddick]] got him a job bussing and waiting tables', ' [[Mr._Haddick]] five hundred bucks every two weeks', ' ( GRISSOM nods slowly . )', ' [[Mr._Haddick]] cash under the table', "" [[Mr._Haddick]] pretty good for a kid who ca n't drive"", ' ( MRS HADDICK cries . )']",0,Evidence
14,"[' ( BOBBY DAWSON goes over the bullet findings with NICK . )', "" [[Bobby_Dawson]] no gsr on either the husband 's or ex-husband 's hands"", "" [[Nick]] that 's not definitive"", ' [[Nick]] one of them still could have fired the gun and washed his hands', ' [[Bobby_Dawson]] yeah', "" [[Bobby_Dawson]] well , you know , you asked me to check marlene mitchell 's bullet for trace ?"", ' [[Nick]] hmm', "" [[Bobby_Dawson]] well , there is n't any"", "" [[Bobby_Dawson]] it 's in pristine condition"", ' [[Nick]] the only reason for shallow penetration is loss of momentum', "" [[Bobby_Dawson]] yeah , and it was a standard full metal jacket , not a pre-fragmented so , assuming that the bullet did n't come in contact with any intervening object , what slowed it down ?""]",0,None
15,"[' ( GREG is in the lab when WARRICK walks in )', ' [[Warrick]] hey , sanders , you got anything on that knuckle sludge ?', "" [[Warrick]] grissom 's asking"", ' ( GREG picks up the test results from the side . )', "" [[Greg]] yeah , a skin sample taken from brian haddick 's defensive wounds , hair samples from ashley curtwell , and buccal swab collected from gregory curtwell"", ' [[Greg]] no match to the brother or sister', "" [[Greg]] construction worker did n't do it"", ' ( GREG hands the test results to WARRICK . )', "" [[Warrick]] or he did n't do it alone""]",0,None
16,"[' ( GRISSOM , SARA and WARRICK are back at the crime scene . )', ' [[Sara]] seventy-two-degree impact angle puts brian here for the initial blows', ' ( Quick flashback to : The beating . )', ' ( End of flashback . )', ' ( Resume to present . )', ' ( SARA kneels down to measure the size of the blood spatter on the wall . )', ' [[Sara]] width is three millimeters', ' [[Sara]] length is six', ' ( WARRICK punches in the figures in a hand-held calculating device . )', ' [[Warrick]] arcsine gives us 30 degrees', ' [[Sara]] so , brian was crawling', ' ( Quick flashback to : The attacker hits BRIAN behind his neck , BRIAN falls to his knees . )', ' ( End of flashback . )', ' ( Resume to present . )', ' [[Warrick]] that must be when his neck was exposed', ' ( Quick flashback to : BRIAN is hit behind his neck . )', ' ( Quick CGI POV to a close up of the spinal cord being severed . )', ' ( Resume Flashback . )', ' ( BRIAN is flat on the floor as the attacker continues to beat him on his neck . )', ' ( End of flashback . )', ' ( Resume to present . )', ' [[Grissom]] he ended up here on the floor with his spinal cord severed', ' [[Warrick]] well , if he was laying down , this looks too high to be a spatter', ' ( WARRICK walks over to the blood spatter on the walls . )', ' [[Warrick]] must be cast-off', ' ( SARA looks at the blood spatter on the walls . )', ' [[Sara]] on three walls', ' [[Sara]] assailants tend to move only in reaction to a target , brian was stationary', ' ( GRISSOM slowly gets to his feet as he gets an idea . )', ' [[Sara]] why would the attacker keep moving ?', "" [[Sara]] it does n't make sense"", ' [[Grissom]] it does if there were three hammers and three attackers', ' ( SARA turns to look at GRISSOM . )']",0,None
17,"[' ( CATHERINE is going through the filing cabinet drawers as NICK walks past the room . )', ' ( He turns and sees her . )', ' ( He walks into the room . )', "" [[Nick]] hey , catherine , feel like doin ' some real work ?"", ' [[Catherine]] and leave all this ?', "" [[Nick]] i got a woman who dfo 'd in front of her house trying to break up a fight"", "" [[Nick]] it 's a single gunshot wound to the chest"", ' [[Nick]] the penetration is ... shallow', ' [[Nick]] i want to know why', ' [[Catherine]] and you want me to cook ?']",0,None
18,"[' ( CATHERINE makes gel molds . )', ' ( Cut to : In another lab , NICK makes several bullets at varying weights . )']",0,None
19,"[' ( NICK and BOBBY DAWSON prepare the guns as CATHERINE rolls in the gel molds on a cart . )', ' [[Catherine]] okay , boys', "" [[Catherine]] there 's always room for jell-o"", ' [[Nick]] oh , yeah', "" [[Bobby_Dawson]] uh , catherine , technically , that 's just gel"", "" [[Catherine]] i was n't planning on eating it"", ' ( CATHERINE puts the mold on the table . )', "" [[Bobby_Dawson]] okay , let 's shoot it"", ' ( She walks back where BOBBY offers her ear phones . )', ' [[Bobby_Dawson]] betty crocker', ' ( BOBBY puts on his protective eyewear . )', ' ( Everyone puts on their eye wear and ear phones . )', ' ( BOBBY loads the first bullet . )', ' [[Bobby_Dawson]] firing one at 100 % !', ' ( He fires . )', ' ( The bullet pierces into the gel mold . )', ' [[Nick]] standard velocity is 1,100 feet per second', ' ( CATHERINE measures the distance the bullet traveled into the mold . )', ' [[Catherine]] all right , that is a ... twelve-inch penetration', ' ( NICK and BOBBY share a look and a smile . )', ' [[Catherine]] so ... a , um ... hundred percent load gives us twelve inches', ' ( Cut to : BOBBY fires the second bullet . )', ' [[Bobby_Dawson]] firing one at 70 % !', ' ( CATHERINE measures the bullet in the mold . )', ' [[Catherine]] seven and three-quarter inches', ' ( Cut to : BOBBY fires the third bullet . )', ' [[Bobby_Dawson]] firing one at 40 % !', ' ( NICK checks the read-out . )', ' [[Nick]] 500 and ... 50 feet per second', ' ( CATHERINE measures the penetration . )', ' [[Catherine]] four inches', ' [[Bobby_Dawson]] same as ms mitchell', ' [[Catherine]] so mrs mitchell was shot by a bullet traveling 550 feet per second', ' [[Nick]] now that we know the speed , we can calculate the distance', ' [[Nick]] thanks , catherine']",0,Evidence
