scene_id,sentence_id,sentence_text,in_summary
3,7, [[Catherine]] what are you doing ?,0
3,8, [[Janitor]] removing graffiti,0
3,9, [[Catherine]] there 's been a murder here,0
3,10, [[Catherine]] nothing gets cleaned,0
3,11," [[Janitor]] school policy , miss i have to get this graffiti down as soon as",0
3,12, [[Catherine]] everything is evidence,0
3,13, [[Catherine]] policy of the las vegas crime lab,0
3,14, [[Catherine]] should we call the sheriff ?,0
3,15, ( The janitor takes one look at CATHERINE 'S unwavering expression and relents . ),0
3,16, [[Janitor]] no,0
3,17, [[Catherine]] thank you,0
3,18, ( The janitor puts his cleaning things down and leaves everything as is . ),0
3,19, ( WARRICK and CATHERINE continue on . ),0
3,20, [[Warrick]] bet you were like that in high school,0
3,21, [[Catherine]] worse,0
3,22," [[Warrick]] oh , you were the girl i ran away from",0
3,23, [[Catherine]] yeah,0
3,24, [[Catherine]] till you caught me,0
3,25, ( WARRICK laughs . ),0
3,26, ( CATHERINE smiles . ),0
4,0, ( BRASS is questioning the School 's Principal while GRISSOM is busy looking at the bullet lodged in the mirror . ),0
4,1," [[Brass]] so , you say that football practice was over at 5:45 ?",0
4,2, [[Principal_Perrin]] that 's right,0
4,3, [[Brass]] and it was okay for a student like this victim to return to the school property to use the restroom,0
4,4, [[Brass]] that was n't out of the ordinary ?,0
4,5, ( GRISSOM locates the bullet . ),0
4,6, [[Grissom]] hand me a bindle,0
4,7, ( PRINCIPAL PERRIN momentarily turns to GRISSOM . ),0
4,8, ( The unknown person off screen hands GRISSOM a bindle . ),0
4,9, ( He continues to extract the bullet lodged in the wall . ),0
4,10," [[Principal_Perrin]] place is n't locked up till the janitor leaves end of his shift eight , eight-thirty",0
4,11," [[Principal_Perrin]] until then , the kids at after-school events use the facilities",0
4,12, ( GRISSOM removes the bullet . ),0
4,13, [[Grissom]] brass,0
4,14," [[Principal_Perrin]] excuse me , one of my students is dead",0
4,15, [[Principal_Perrin]] are we interrupting you ?,0
4,16, ( GRISSOM turns around to look at the man . ),0
4,17, [[Grissom]] yeah,0
4,18, [[Grissom]] a little,0
4,19, [[Brass]] that 's okay,0
4,20, [[Brass]] i 'll drop by your office,0
4,21, [[Brass]] we 'll finish it there,0
4,22, ( PRINCIPAL PERRIN leaves the men 's room . ),0
4,23, [[Brass]] you found a slug,0
4,24," [[Brass]] so , the treasure hunt paid off , huh ?",0
4,25," [[Grissom]] yeah , it better",0
4,26, [[Grissom]] we have a point of reference,0
4,27, ( GRISSOM puts a pink marker in the bullet hole in the wall . ),0
4,28," [[Brass]] well , the nerd squad is off and running",0
4,29, [[Brass]] i 'm going to ... uh ... burn a little shoe leather and see whether the victim had a beef with anyone,0
4,30, ( BRASS leaves the men 's room . ),0
5,0, ( A Police Rescue helicopter flies over head . ),0
5,1, [[Rescue_One]] rescue one over drop site,0
5,2," [[Rescue_One]] we have a visual , baker one",0
5,3," ( On the helicopter , Sara is in her # 36 hat and Nick in his # 19 hat both waiting to be taken to their location . )",0
5,4, [[Rescue_One]] stand by for eastern approach,0
5,5, ( The Rescue helicopter hovers over it 's location . ),0
5,6, [[Rescue_One]] csi,0
5,7, [[Rescue_One]] ready for descent,0
5,8, [[Man_on_Rescue_One]] you 're good to go,0
5,9, [[Nick]] okay,0
5,10, [[Nick]] there he is,0
5,11, [[Nick]] let 's get down there,0
5,12, ( Both NICK and SARA throw their ropes off the helicopter . ),0
5,13, ( NICK turns to SARA ... ),0
5,14, [[Nick]] ready ?,0
5,15, [[Sara]] i 'll race you !,0
5,16," ( They both rappel down their ropes and in no time , they 're on the ground . )",0
5,17, [[Rescue_One]] csi is through the air,0
5,18, [[Rescue_One]] csi is on the ground,0
5,19," ( On the ground , they are met by an Emergency Services Man standing guard over the large leather bag . )",0
5,20, [[Nick]] stokes !,0
5,21, [[Nick]] sidle !,0
5,22, [[Nick]] crime lab,0
5,23, [[Nick]] did you open the bag ?,0
5,24, [[Hank_Peddigrew_(emergency_service_man)]] only long enough to see one gnarly looking hand,0
5,25," [[Hank_Peddigrew_(emergency_service_man)]] well , skeleton of a hand",0
5,26, ( SARA takes off her helmet . ),0
5,27, ( NICK crouches low to look at the bag . ),0
5,28, ( He notices the smell . ),0
5,29, [[Sara]] anyone touch the bag since ?,0
5,30, [[Hank_Peddigrew]] with that smell ?,0
5,31, [[Sara]] i thought you emergency service guys were tougher than that,0
5,32," [[Hank_Peddigrew]] hey , i 'm plenty tough",0
5,33," [[Sara]] down , boy",0
5,34, [[Sara]] it was a joke,0
5,35, ( NICK gets up from his position next to the body and walks toward SARA . ),0
5,36, ( He has a large grin on his face and is laughing openly at SARA . ),0
5,37, [[Nick]] he-he,0
5,38, [[Nick]] nothing like flirting over a d.b,0
5,39, [[Nick]] you want to airlift the body to the coroner 's,0
5,40, [[Nick]] we 'll radio ahead,0
5,41, [[Hank_Peddigrew]] sure,0
5,42, [[Sara]] great,0
5,43, ( SARA pulls out a knife and begins to cut the handles off from the bag . ),0
5,44, [[Hank_Peddigrew]] are you supposed to do that already ?,0
5,45, [[Sara]] body 's coroner 's,0
5,46, [[Sara]] property 's ours,0
5,47," ( Camera holds on HANK PEDDIGREW 'S smile , then refocuses on NICK as he looks up and puts his helmet back on . )",0
5,48, ( The helicopter overhead drops the hook . ),0
5,49, ( The hook is attached to the basket holding the bag . ),0
5,50," ( It takes off , taking its cargo with it . )",0
5,51, [[Rescue_One]] we have the basket,0
5,52, [[Rescue_One]] copy that,0
5,53, [[Rescue_One]] rescue one returning to base,0
6,0, ( WARRICK and CATHERINE walk in Apparently they are a bit late . ),0
6,1, ( GRISSOM has been busy in their absence . ),0
6,2, [[Catherine]] hi,0
6,3, [[Warrick]] construction on flamingo,0
6,4, [[Warrick]] i 'm sorry,0
6,5," [[Grissom]] give me a hand , will you ?",0
6,6, [[Warrick]] yeah,0
6,7, ( WARRICK puts his kit down . ),0
6,8, ( GRISSOM takes out some pink-colored string and begins unraveling it and heads toward the bullet hole in the wall . ),0
6,9, ( WARRICK takes a closer look at the hole . ),0
6,10, [[Warrick]] a .38 ?,0
6,11, [[Grissom]] .44,0
6,12," [[Grissom]] here , take this",0
6,13, ( GRISSOM hands the string to WARRICK . ),0
6,14, ( CATHERINE notices an orange smudged-up thumbprint on the wall in the bathroom stall . ),0
6,15, ( The camera does a close up of the print . ),0
6,16," [[Catherine]] brass said the victim had a can of spray paint , right ?",0
6,17," [[Grissom]] orange , by my kit",0
6,18, [[Grissom]] it was in his backpack,0
6,19, ( CATHERINE snaps a picture of the print . ),0
6,20, ( She turns and looks at the spray can in the zip locked baggie near the backpack . ),0
6,21," ( She crouches down , picks up the paint can and sighs . )",0
6,22, [[Grissom]] did you get something ?,0
6,23, [[Catherine]] paint from another source,0
6,24, [[Catherine]] i 'm going to find out who belongs to that locker,0
6,25, ( CATHERINE leaves . ),0
6,26, ( WARRICK is holding the spool of pink string and is standing on the opposite side of the bathroom from GRISSOM who is holding the end of the string against the bullet hole in the wall . ),0
6,27, ( They 're trying to estimate the height and position of the shooter . ),0
6,28, [[Warrick]] kind of weird being in a high school,0
6,29, [[Grissom]] they do have a timeless quality,0
6,30, [[Warrick]] what were you ?,0
6,31, [[Warrick]] a jock or a brain ?,0
6,32, [[Grissom]] i was a ghost,0
6,33, ( WARRICK laughs at the response . ),0
6,34, ( GRISSOM smiles . ),0
6,35, [[Grissom]] here,0
6,36, ( GRISSOM removes the pink marker from the bullet hole in the wall and looks across the room at WARRICK . ),0
6,37, [[Grissom]] shooter was standing right there,0
6,38, ( WARRICK holds out his index finger and thumb as if holding an imaginary gun . ),0
6,39, ( He fires . ),0
6,40, ( Begin bluish-white hazy flashback . ),0
6,41, ( Camera moves along the pink-colored string in the same trajectory as the bullet shot . ),0
6,42, ( The other gunshots follow . ),0
6,43," ( As it passes the urinal , it hits BARRY SCHICKLE , who is standing there with this backpack . )",0
6,44, ( The camera continues it 's movement till we see GRISSOM also in the frame . ),0
6,45, ( BARRY SCHICKLE falls to the floor in a puddle of blood ... and disappears . ),0
6,46, ( End of flashback . ),0
6,47, ( Resume on GRISSOM . ),0
6,48, ( GRISSOM kneels where BARRY SCHICKLE fell . ),0
6,49, ( Right in front of the blood markings on the floor . ),0
6,50, [[Grissom]] and ... ?,0
6,51," [[Warrick]] reconstruction guys can give us a more precise angle measurement , but i 'm thinking ... five-four ... maybe three",0
6,52, [[Warrick]] we got ourselves a shorty,0
7,0, [[Nick]] let 's see what metal shows up,0
7,1," ( Using a machine to x-ray into the bag without actually opening it , DAVID PHILLIPS , NICK and SARA examine its metallic contents . )",0
7,2," [[Nick]] well , there 's no gun on our dead body",0
7,3, [[Sara]] would n't it be easier to just unzip the bag and see what kind of shape our vic is in ?,0
7,4, [[David_Phillips]] i like to put that off till the last possible moment with decomps,0
7,5, [[Sara]] i see a coin looks like a half dollar,0
7,6," [[David_Phillips]] silver , whole",0
7,7, [[David_Phillips]] i 've done a few of these,0
7,8, [[Nick]] what 's that ?,0
7,9, [[Nick]] there,0
7,10, [[Nick]] about four inches long,0
7,11, [[Nick]] what is that ?,0
7,12, [[David_Phillips]] it looks like a pin it 's a medical implant,0
7,13, ( They pull the table the bag rests on completely through the machine . ),0
7,14," [[David_Phillips]] oh , and that 's a plate in the skull",0
7,15, [[David_Phillips]] the head 's been rolled,0
7,16, [[Sara]] i 'd say we 're dealing with a man,0
7,17," [[David_Phillips]] yeah , and by the sound of things he 's been dead about two months",0
7,18, [[Sara]] sound ?,0
7,19, ( DAVID PHILLIPS reaches out to rustle the bag . ),0
7,20," ( Inside , we hear the shloshing sound of liquid . )",0
7,21, [[David_Phillips]] you were n't here when esd brought this in,0
7,22," [[Nick]] well , it was n't from lack of trying",0
7,23, ( SARA looks at NICK ... and smiles . ),0
7,24, [[David_Phillips]] let 's go to the v.i.p,0
7,25, [[David_Phillips]] room,0
7,26, [[David_Phillips]] i 'll show you what i mean,0
8,0, ( Extreme close up of orange fingerprint . ),0
8,1, ( Flash to white . ),0
8,2, ( Camera moves back to reveal the bright light of the flashlight shining on the bottom of the orange spray-painted letter 't ' on the locker . ),0
8,3, ( CATHERINE fingers the portion of the letter that was smudged . ),0
8,4," ( Camera slowly moves left and stops on JULIA BARRETT , the school 's counselor . )",1
8,5, [[Julia_Barett]] that 's dennis fram 's locker,0
8,6, [[Catherine]] and was this a first or has the deceased spray-painted his locker before ?,0
8,7," [[Julia_Barett]] look , i 'm the school counselor i do n't know every move these kids make",1
8,8," [[Catherine]] well , that 's obvious or a young man would n't be dead",0
8,9, [[Catherine]] tell me what 'stick ' means,0
9,0, ( Close up on a walkie-talkie shaped hand-held device . ),0
9,1, ( Camera moves back and we see that WARRICK is holding the device out in front of him and doing a slow air-sweep of the bathroom stall where the shooter was supposedly standing . ),0
9,2, ( GRISSOM passes by WARRICK and notices the device . ),0
9,3, [[Grissom]] is that a polymer sensor proboscis ?,0
9,4," ( WARRICK stops what he 's doing and shows the device to GRISSOM , who takes it and looks at it . )",0
9,5, [[Warrick]] cyranose 320,0
9,6," [[Warrick]] company sent it to me , gratis for a week",0
9,7," [[Warrick]] they figure if it helps , csi will buy one",0
9,8, [[Grissom]] electronic noses run like ten grand,0
9,9," [[Warrick]] yeah , well ... what if the shooter chews a certain kind of tobacco or has a unique halitosis and the e-nose picks up on it ?",0
9,10," [[Grissom]] if that thing ran out of here and bit the shooter in the ass , the county would not approve a $ 10,000 purchase order",0
9,11," ( GRISSOM hands the device back to WARRICK , turns and heads toward his kit . )",0
9,12, ( He kneels and begins putting something together . ),0
9,13, ( WARRICK slowly sweeps the air in the stall as GRISSOM speaks . ),0
9,14, [[Warrick]] i thought it was our job to speak for the victim no matter what it took ... and to hell with the budgets,0
9,15," [[Grissom]] our job is to think , warrick",0
9,16, [[Grissom]] machinery should never matter more than our mind,0
9,17, [[Grissom]] try this,0
9,18," ( GRISSOM stands and hands WARRICK an Erlenmeyer flask , a tube with a rubber stopper and a pump . )",0
9,19, ( He squeezes the pump a few times before giving it all to WARRICK . ),0
9,20, [[Grissom]] glass tube,0
9,21, [[Grissom]] air pump,0
9,22, [[Warrick]] air pump,0
9,23, [[Warrick]] cost about ten bucks,0
9,24, ( GRISSOM turns and heads out the restroom . ),0
9,25, [[Warrick]] absorption agent ?,0
9,26," ( GRISSOM turns back to WARRICK , glances down at his kit and smiles . )",0
9,27, [[Grissom]] fresh out,0
9,28, [[Grissom]] improvise,0
9,29, ( GRISSOM leaves the restroom and WARRICK holding the ten grand e-nose in his right hand and the ten dollar air pump in his left hand . ),0
9,30, ( WARRICK sighs . ),0
10,0," ( Out in the hallway , four boys stand with a guard near the yellow-taped barrier blocking off the hallway . )",0
10,1, ( CATHERINE fills GRISSOM in on the kid who belonged to the spray-canned locker . ),0
10,2," ( The school counselor , JULIA BARRETT is with them . )",0
10,3, [[Catherine]] and miss barrett says that a dennis fram had been bullied by the deceased all year,0
10,4, [[Catherine]] he spray-painted his locker many times always something to do with his build,0
10,5," [[Catherine]] 'skinny , ' 'shorty ' ... that kind of thing",0
10,6, [[Julia_Barett]] dennis is slight and barry always picks on him for it,0
10,7, [[Grissom]] can you arrange for us to meet with dennis ?,0
10,8," [[Julia_Barett]] of course , but he would never hurt barry",0
10,9, [[Julia_Barett]] he 's a good kid,0
10,10, [[Julia_Barett]] he 's totally nonviolent,0
10,11," [[Grissom]] well , then , this will be brief",0
10,12, ( JULIA BARRETT sighs . ),0
10,13, ( She turns and walks down the hallway toward her office . ),0
10,14, ( GRISSOM starts to follow . ),0
10,15, ( CATHERINE turns back to look at the locker . ),0
10,16, [[Julia_Barett]] we can call him from my office,0
10,17, ( GRISSOM notices that CATHERINE is n't following . ),0
10,18, ( He stops . ),0
10,19, ( JULIA BARRETT continues down the hallway . ),0
10,20, [[Grissom]] you coming ?,0
10,21," [[Catherine]] oh , i 'll catch up to you",0
10,22, ( GRISSOM turns and follows JULIA BARRETT . ),0
10,23, ( CATHERINE looks around and sees THE JANITOR carrying a ladder walking along the hallway past the various colored signs hanging on the wall . ),0
10,24, ( He stops when CATHERINE calls out to him . ),0
10,25, [[Catherine]] hey,0
10,26, [[Catherine]] i need to talk to you,0
10,27, [[Janitor]] i did n't clean anything,0
10,28, [[Catherine]] it 's not about that,0
11,0, ( JULIA BARRETT is sitting behind her desk . ),0
11,1, ( GRISSOM is leaning against a pillar in her office and DENNIS FRAM is standing in front of JULIA BARRETT 'S desk . ),0
11,2," [[Grissom]] how tall are you , dennis ?",0
11,3, [[Dennis_Fram]] five-three ... and one quarter,0
11,4, [[Grissom]] have you washed your hands in the last hour ?,0
11,5, [[Dennis_Fram]] yeah,0
11,6, [[Dennis_Fram]] why ?,0
11,7, [[Grissom]] changed your shirt ?,0
11,8, [[Dennis_Fram]] no,0
11,9, [[Grissom]] i 'd like to do a test on your shirt if i may,0
11,10, [[Dennis_Fram]] what kind of test ?,0
11,11, [[Grissom]] forensic,0
11,12, ( DENNIS FRAM again looks nervously at JULIA BARRETT who says nothing . ),0
11,13, ( GRISSOM 'S kit is open on the desk . ),0
11,14, ( He picks up a small plastic pump bottle filled with a clear liquid . ),0
11,15, ( Standing next to him is DENNIS FRAM in a white t-shirt . ),0
11,16, ( JULIA BARRETT is standing next to DENNIS FRAM . ),0
11,17, ( DENNIS ' blue short-sleeved shirt is on a hanger on a rack . ),0
11,18, ( GRISSOM sprays the liquid on the shirt . ),0
11,19, ( He puts the small plastic bottle back in the kit and picks up another bottle similar to the first . ),0
11,20, ( He also sprays this on to the shirt . ),0
11,21," ( In front of their eyes , the shirt emits a bright blue stain )",0
11,22, [[Dennis_Fram]] what is that ?,0
11,23, [[Grissom]] g.s.r,0
11,24," [[Grissom]] when someone fires a weapon , gunshot residue plumes back onto their hands and clothing",0
11,25, ( Short CGI video POV in slow motion of a handgun being fired ; and a cloud of residue coming from the gun and sticking onto the shirt of the person holding the gun . ),0
11,26, ( End of CGI . ),0
11,27, [[Grissom]] this means that you fired a gun within the last three to six hours,0
11,28, [[Julia_Barett]] dennis,0
11,29, [[Grissom]] the police are going to want to talk to you,0
11,30, ( Camera holds on DENNIS FRAM 'S face . ),0
12,0, ( Camera on GRISSOM sitting in a sofa chair in JULIA BARRETT 'S office . ),0
12,1, ( JULIA BARRETT is sitting behind her desk . ),0
12,2, ( BRASS is standing off to the side of her desk facing DENNIS FRAM still in his white shirt in front of the desk . ),0
12,3," [[Brass]] so , you admit you fired a gun",0
12,4, [[Dennis_Fram]] i was over at the shooting range on desert way,0
12,5, [[Brass]] so the same night that barry schickel was shot and killed you were out taking target practice ?,0
12,6, [[Dennis_Fram]] i go every monday night,0
12,7, [[Dennis_Fram]] you can ask my sister,0
12,8, [[Dennis_Fram]] she goes with me,0
12,9, [[Brass]] where 's your gun ?,0
12,10, [[Dennis_Fram]] i rent different ones there,0
12,11, [[Grissom]] did you ever rent a .44 caliber ?,0
12,12, [[Dennis_Fram]] sometimes,0
12,13," ( Outside , there 's a commotion as a young woman tries to get into the office . )",0
12,14," ( The guard is trying to stop her , the young woman pushes the guard aside and opens the door . )",0
12,15, ( She 's angry . ),0
12,16, [[Kelsey_Fram]] i 'm going to see my brother !,0
12,17, [[Kelsey_Fram]] get out of the way !,0
12,18, ( The young woman walks in and kneels in front of DENNIS FRAM . ),0
12,19," [[Kelsey_Fram]] denny , are you okay ?",0
12,20, [[Kelsey_Fram]] got your call,0
12,21," [[Dennis_Fram]] i 'm fine , i 'm fine",0
12,22, [[Brass]] we 're conducting a police investigation here,0
12,23, [[Kelsey_Fram]] my dad 's back in town tonight and you 'll be sorry you harassed my little brother,0
12,24, [[Brass]] 'questioned ',0
12,25, [[Brass]] a student was shot and killed in this building tonight,0
12,26, [[Julia_Barett]] you know what ?,0
12,27, [[Julia_Barett]] dennis has explained to you about the gunpowder,0
12,28, [[Julia_Barett]] and i am sure his sister will vouch for his whereabouts,0
12,29, [[Julia_Barett]] and he 's a minor,0
12,30, [[Grissom]] jim,0
12,31, [[Brass]] we 'll be in touch,0
12,32, ( Camera holds on KELSEY FRAM and DENNIS FRAM . ),0
13,0, ( DAVID PHILLIPS starts to unzipper the leather bag . ),0
13,1, ( He stops halfway and issues a final warning to SARA and NICK . ),0
13,2," [[David_Phillips]] remember , breathe through your mouth",0
13,3, ( They both nod their heads . ),0
13,4, ( He unzippers and opens the leather bag . ),0
13,5, ( SARA immediately reacts to the stench . ),0
13,6," ( NICK turns his head away and swallows as he , too , has n't been unaffected by the smell of the decomposing body . )",0
13,7, ( The first thing DAVID pulls out of the bag is an arm cut off at the elbow . ),0
13,8," ( As he said , he 's done this before . )",0
13,9, ( He 's breathing through his mouth . ),0
13,10, ( SARA struggles to do the same . ),0
13,11, ( He then pulls out the skull and shows it to the CSIs . ),0
13,12, [[David_Phillips]] metal plate,0
13,13, ( He places the skull with metal plate next to the arm on the table . ),0
13,14, ( He reaches into the bag and holds out a ... ),0
13,15, [[Sara]] silver dollar,0
13,16," ( That , too , goes on the table . )",0
13,17, ( He looks once again into the bag and pulls out the ... ),0
13,18, [[Nick]] gambling chip,0
13,19, ( SARA struggles to breathe . ),0
13,20, [[David_Phillips]] ... and,0
13,21," ( DAVID clears his throat and pulls out a man-sized , dripping wet ... )",0
13,22, [[Nick]] jacket,0
13,23," [[Nick]] government issue , army",0
13,24, [[Sara]] ugh,0
13,25, ( The jacket goes on the table next to the other contents from the bag . ),0
13,26, ( NICK writes on the clip board he 's carrying . ),0
13,27, ( DAVID looks back into the bag . ),0
13,28, [[David_Phillips]] pile of bones and that 's it,0
13,29, [[Sara]] that 's it ?,0
13,30, [[Sara]] no organs ?,0
13,31, [[Sara]] no-no tonsils ?,0
13,32, [[Sara]] no,0
13,33," ( DAVID turns the rest of the bag over and out pours thick , black ... )",0
13,34, [[Sara]] ... soup ?,0
13,35, [[Nick]] human ... soup,0
13,36," [[Nick]] well , we are 73.5 % liquid , eh , dave ?",0
13,37, ( The thick black 'soup ' oozes across the counter and down into the sink . ),0
13,38," [[David_Phillips]] add some bacteria , a couple gases , and ... voila !",0
13,39," [[Sara]] okay , i 'll take liquid man 's jacket , see what i can find",0
13,40, ( SARA turns away . ),0
13,41, ( She starts brushing away at her scrubs . ),0
13,42, [[David_Phillips]] i 'll cremate this,0
13,43, [[Nick]] what if we find the family or they find us ?,0
13,44, [[David_Phillips]] a decomp this bad can stink up the entire building ... forever,0
13,45," [[David_Phillips]] the sooner we dispose of this , the better",0
13,46, ( NICK also turns away . ),0
13,47, ( He seems to be holding what looks like the skull in his hands . ),0
13,48, [[Nick]] not for our investigation,0
13,49, ( They both leave DAVID to dispose the body . ),0
14,0, ( Both SARA and NICK tear out of the Autopsy Room gasping for a breath of fresh air . ),0
14,1, ( SARA is carrying a blue plastic bag and NICK is carrying a small plastic container . ),0
14,2, ( They run into GRISSOM as he passes the hallway . ),0
14,3, [[Grissom]] let me guess,0
14,4, [[Grissom]] decomp in an enclosed space ?,0
14,5, [[Sara]] yeah,0
14,6," [[Nick]] yeah , in a zip bag",0
14,7, [[Grissom]] lemons,0
14,8, [[Sara]] what ?,0
14,9, [[Grissom]] use lemons,0
14,10, ( GRISSOM mimics squeezing lemons on his own head to demonstrate what he means . ),0
14,11, [[Nick]] hmm,0
14,12, ( NICK leaves . ),0
14,13, ( SARA turns around and looks back into the room they just came from . ),0
14,14," ( She sees DAVID PHILLIPS washing away Liquid Man from the table , cleaning up the mess ... disposing the body . )",0
14,15, ( He 's breathing through his mouth ... just as he 's done so many times before . ),0
14,16," ( As she watches through the protection of the glass window , we see a new found respect in SARA for the man and the profession . )",0
15,0, ( A CORONER fills out a form and puts it in the metal file box on the table next to him . ),0
15,1, ( He 's standing inside what appears to be a large file room . ),0
15,2, ( The entire wall is filled from floor to ceiling with little file drawers . ),0
15,3, ( The CORONER climbs the ladder and places the box in a file cabinet drawer with the following label . ),0
16,0, ( WARRICK 'S crushing something with a pestle in a mortar . ),0
16,1, ( CATHERINE walks by . ),0
16,2, [[Catherine]] so how 's your new toy working out ?,0
16,3, [[Warrick]] it 's been downsized,0
16,4, [[Catherine]] bummer,0
16,5, [[Catherine]] i know how you wanted to see that thing work,0
16,6," [[Warrick]] well , it 's the same difference , really",0
16,7," ( WARRICK stands up and holds out the Erlenmeyer flask with the crushed chalk on the bottom , tube with rubber stopper and the air pump . )",0
16,8, ( It 's not attached yet . ),0
16,9, ( Close up CGI POV as WARRICK speaks . ),0
16,10, ( The air pump is squeezed and air is sucked into the flask through the tube . ),0
16,11, ( Camera close up on the chalk inside the flash absorbing the air . ),0
16,12, ( End of CGI POV . ),0
16,13, ( Cut back to WARRICK and CATHERINE . ),0
16,14, [[Warrick]] air is drawn into the last tube the chalk absorbs the chemicals from the air,0
16,15, [[Warrick]] and mass spec will break it down at the lab,0
16,16, [[Catherine]] so why did you need the expensive one in the first place ?,0
16,17, [[Warrick]] 'cause it was cool,0
16,18, ( Off CATHERINE as she smiles at WARRICK 'S honesty . ),0
16,19," ( No matter how old they are , it 's all about the cool toys . )",0
16,20, [[Catherine]] i 'll see you in homeroom,0
16,21, [[Warrick]] all right,0
16,22, ( CATHERINE leaves WARRICK to carry on . ),0
17,0, ( ROBBINS and GRISSOM are examining BARRY SCHICKLE 'S body . ),0
17,1, ( The body is rolled partially on its left side to expose the bullet holes on the back . ),0
17,2, [[Robbins]] barry schickel from the high school,0
17,3, [[Robbins]] dug three of these .44 's from his back,0
17,4, ( ROBBINS holds out a slug . ),0
17,5, ( He puts it in the tray on the side . ),0
17,6, [[Robbins]] first one cracked his infraspinous fossa,0
17,7, ( CGI POV of the bullet cracking through bone . ),0
17,8, ( Flash to white . ),0
17,9, ( Resume on GRISSOM . ),0
17,10, [[Robbins]] second one entered ... past the interior angle of the scapula punctured a lung,0
17,11, ( CGI POV of a second bullet piercing through a lung in slow motion . ),0
17,12, ( Flash to white . ),0
17,13, ( Resume on ROBBINS and GRISSOM . ),0
17,14, [[Robbins]] and the last one entered just right of the right anterior sarratus muscle ... pierced the heart,0
17,15, [[Grissom]] the heart ?,0
17,16, [[Grissom]] that makes no sense,0
17,17, [[Robbins]] this is a special case,0
17,18, ( ROBBINS rolls the body onto its back . ),0
17,19, ( He points to a small four-holed scar on the body . ),0
17,20, [[Robbins]] see the scar ?,0
17,21, [[Robbins]] this guy was attacked before,0
17,22, [[Robbins]] i 'd say in the last six months,0
17,23," [[Grissom]] but not with a knife , it looks like prongs",0
17,24," [[Robbins]] whatever it was , it would 've killed him",0
17,25, [[Robbins]] if his heart had been there,0
17,26," ( CGI POV of a fork puncturing through the chest , down past the rib cage to the organ ... or non-organs beneath . )",0
17,27, ( Flash to white . ),0
17,28, ( Resume on GRISSOM . ),0
17,29, [[Grissom]] where was his heart ?,0
17,30, [[Robbins]] barry 's upper body ?,0
17,31, [[Robbins]] all his internal organs are on the opposite side of typical placement,0
17,32, ( ROBBINS and GRISSOM move to the x-ray viewer where the film of the body is on display . ),0
17,33, [[Grissom]] dextrocardia ?,0
17,34, [[Grissom]] like dr no ?,0
17,35, [[Grissom]] that only presents in .01 % of the population ?,0
17,36," [[Robbins]] which was good for this guy , until his luck ran out",0
17,37, ( GRISSOM looks back at the body . ),0
17,38, [[Grissom]] how long ago did you say he was stabbed ?,0
17,39," [[Robbins]] six months , hand-to-hand combat",0
17,40, [[Robbins]] sounds like something your suspect would do ?,0
17,41, [[Grissom]] no,0
18,0, ( Close up of tag on the jacket SARA 'S working on . ),0
18,1, ( She 's removing the guck from it . ),0
