scene_id,sentence_id,sentence_text,in_summary
5,32, [[Grissom]] dust every inch of that bathroom,0
5,33, [[Grissom]] here,0
5,34, [[Grissom]] use this --,0
5,35, ( GRISSOM reaches for a container on the shelf . ),0
5,36, ( He gives it to SARA . ),0
5,37, [[Grissom]] 'red creeper ' my own concoction,0
5,38, [[Sara]] wow,0
5,39," [[Grissom]] well , serious case , serious print powder",0
5,40, [[Grissom]] be thorough,0
5,41, [[Grissom]] do n't take anything for granted,0
5,42," [[Sara]] yes , sir",0
5,43, ( SARA leaves the office . ),0
5,44, ( CATHERINE and GRISSOM also leave the office . ),0
6,0, ( NICK and WARRICK enter the crash site . ),1
6,1, ( Emergency crew work on the car . ),0
6,2, [[Warrick]] everyone still breathing in that car ?,0
6,3, [[Paramedic]] so far,0
6,4, [[Nick]] call came in blind,0
6,5, [[Nick]] you see who could have made it ?,0
6,6, [[Paramedic]] no,0
6,7, [[Paramedic]] we were first on the scene,0
6,8, [[Paramedic]] fire department came in two minutes behind,0
6,9, [[Paramedic]] place was dead quiet,0
6,10, ( The fire department crew cut the top off of the car . ),0
6,11, ( They start working on the unconscious man in the back seat of the car . ),1
6,12, [[Warrick]] where 's the driver ?,0
6,13, [[Warrick]] he get thrown ?,0
6,14, [[Officer]] did n't find anybody,0
6,15, ( NICK and WARRICK look up above where the car fell . ),0
6,16, [[Nick]] i 'm thinking dui,0
6,17, [[Warrick]] you calling it ?,0
6,18, ( NICK looks around on the ground and finds something . ),0
6,19, [[Nick]] i 'm calling that beer bottle,0
6,20, ( NICK uses a pen and picks it up to look at it . ),0
6,21, [[Warrick]] how you know it 's from the car ?,0
6,22, [[Nick]] it 's still cold,0
6,23, [[Nick]] foam in the bottle,0
6,24, [[Nick]] take it up top ?,0
6,25, [[Warrick]] after you,0
7,0, ( DR. ROBBINS pulls the body out of storage . ),0
7,1, ( He goes over the body with GRISSOM and CATHERINE . ),0
7,2, [[Dr._Albert_Robbins]] i 've read klausbach 's report on royce harmon the first staged suicide,0
7,3, [[Grissom]] similarities ?,0
7,4," [[Dr._Albert_Robbins]] well , based on the entry wound , they were both murdered",1
7,5, [[Dr._Albert_Robbins]] but here 's where it gets fun,0
7,6, ( DR. ROBBINS shows them the wound on the back of STUART RAMPLER 'S left hand . ),1
7,7, [[Catherine]] that looks like he was shot trying to protect himself,1
7,8," [[Grissom]] what else , doc ?",0
7,9, [[Grissom]] my mind is painting,0
7,10, [[Dr._Albert_Robbins]] he was paid a little visit from mr muzzle stamp,1
7,11, ( DR. ROBBINS shows them the bruise on the temple . ),0
7,12, ( Quick flashback to : The gun is against STUART RAMPLER 'S temple . ),0
7,13, ( End of flashback . ),0
7,14, ( Resume to present . ),0
7,15, [[Catherine]] forced into the tub at gunpoint ?,1
7,16, [[Grissom]] okay,0
7,17, [[Grissom]] let 's play it out,0
7,18, ( GRISSOM turns around . ),0
7,19, ( The clock behind GRISSOM reads 4:35pm . ),0
7,20," [[Grissom]] the killer 's got him at gunpoint , right ?",1
7,21, [[Grissom]] standing over him like this,1
7,22, ( Quick flashback to : STUART RAMPLER puts his hand up to block the gunshot . ),1
7,23, [[Stuart_Rampler]] no !,0
7,24, [[Stuart_Rampler]] !,0
7,25, ( Quick CGI that follows the bullet as it pierces through flesh . ),0
7,26, ( End of CGI . ),0
7,27, ( End of flashback . ),0
7,28, ( Resume to present . ),0
7,29," [[Grissom]] but this time , things got messy",0
7,30, [[Grissom]] royce harmon did n't fight back,0
7,31, [[Grissom]] that 's why there was no muzzle bruising to his temple,0
7,32, [[Catherine]] stuart rampler was resistant,0
7,33, [[Catherine]] he did n't want to get into that tub too easily,0
7,34, [[Catherine]] he took a few jabs to the temple,0
7,35, [[Grissom]] but the killer just lost round one,1
7,36, [[Grissom]] we know how he gets his vics into the tub and we know that both deaths were homicides,0
7,37, [[Catherine]] not a bad start,0
8,0, ( WARRICK stands at the top of the overlook near the broken railing . ),0
8,1, ( NICK measures the tire marks on the road . ),0
8,2, [[Nick]] the skid start way up the road,0
8,3, [[Nick]] i got him doing at least 70,0
8,4, [[Warrick]] more like 80,0
8,5, [[Nick]] these grooves are from the car 's frame,0
8,6, [[Nick]] it balanced before it fell,0
8,7, ( NICK looks a the shoe prints in the dirt . ),0
8,8, [[Nick]] this is where he bailed,0
8,9," [[Nick]] wide spacing , slipping of the heel",0
8,10, [[Nick]] he ran,0
8,11, ( WARRICK takes a photo . ),0
8,12, [[Warrick]] who ?,0
8,13, [[Nick]] the phantom driver,0
8,14, ( Quick flashback to : [_NICK_'S_VERSION_] Inside the moving car . ),0
8,15," [[Walter_Banglor]] hey , hand me another beer",0
8,16," [[Phantom_Driver]] no , you 've had enough",0
8,17, ( The car heads straight for the truck . ),0
8,18, ( Its horn blares . ),0
8,19, ( The car swerves . ),0
8,20," [[Phantom_Driver]] hey , hey ... !",0
8,21, ( Tires squeal . ),0
8,22," ( The car crashes through the railing and teeters on the edge of the embankment , its engine still running . )",0
8,23, ( The PHANTOM DRIVER bails . ),0
8,24," ( The Drunk Backseat Passenger , WALTER BANGLOR , stays in the car as it topples over and off the cliff . )",0
8,25, ( The PHANTOM DRIVER runs away . ),0
8,26, ( WALTER BANGLOR screams as the car falls down the ravine . ),0
8,27, ( End of flashback . ),0
8,28, ( Resume to present . ),0
8,29, [[Warrick]] so your drunk driver just got out and ran away ?,0
8,30, ( NICK looks at WARRICK and nods . ),0
8,31, [[Warrick]] where to ?,0
8,32, [[Nick]] i do n't know,0
8,33, [[Nick]] that 's why we 're up here,0
8,34, [[Nick]] but he left his buddy hanging out to dry,0
8,35, [[Nick]] i can tell you that,0
8,36, ( WARRICK points to the tire marks on the roadway behind NICK . ),0
8,37, [[Warrick]] then how do you explain car number two ?,0
8,38," [[Nick]] driver ran to this point , car picks him up",0
8,39, [[Nick]] here are your tracks ... probably took him to the hospital,0
8,40, [[Warrick]] not if we have these,0
8,41, ( WARRICK looks down at the tracks in the dirt . ),0
8,42, [[Warrick]] they 're kind of out of place,0
8,43, [[Warrick]] a walking stride up to the edge,0
8,44, ( WARRICK takes a couple of photos . ),0
8,45, [[Warrick]] no,0
8,46," [[Warrick]] this is a crime , not an accident",0
8,47, [[Nick]] you care to back that statement up ?,0
8,48, [[Nick]] my phantom driver against your criminal ?,0
8,49, [[Warrick]] how much ?,0
8,50, [[Nick]] fifty,0
8,51, [[Warrick]] i do n't get out of bed for less than a bill,0
8,52, ( NICK laughs and they shake on it . ),0
9,0, ( SARA walks into the hotel room bathroom carrying her kit . ),0
9,1, ( She meets up with DET B. EVANS . ),0
9,2," [[Sara]] hey , evans",0
9,3, [[Det._Evans]] hi,0
9,4, ( SARA puts her kit and things down . ),0
9,5, [[Det._Evans]] victim 's name is stuart rampler,0
9,6, [[Det._Evans]] lives in town reserved a room for one night because his house was being fumigated,0
9,7, [[Sara]] hmm,0
9,8, [[Sara]] find anything unusual ?,0
9,9, [[Det._Evans]] i bagged a couple of utility bills,0
9,10, ( He moves to the side and picks up a bag of bills and shows it to SARA . ),0
9,11, [[Det._Evans]] ready for mail,0
9,12, [[Det._Evans]] it 's almost as if he wanted to take care of some unfinished business before he checked out,0
9,13, ( SARA takes the mail out of the bag and goes through the bills . ),0
9,14," [[Sara]] well , it 's not likely",0
9,15, [[Sara]] his suicide was staged,0
9,16, ( She notices something . ),0
9,17, [[Det._Evans]] it 's an upside-down stamp,0
9,18, [[Det._Evans]] what does that mean ?,0
9,19, [[Sara]] i do n't know,0
10,0, ( SARA uses the Red Creeper on the bathroom pipes . ),0
10,1, [[Sara]] wow,0
10,2, [[Sara]] this stuff rocks,0
10,3," [[Sara]] i love bathrooms last time i printed a hotel bathroom , i had over 1,000 prints",0
10,4, ( SARA continues to dust the tub . ),0
10,5, ( She finishes . ),0
10,6," [[Sara]] okay ... close the doors and hit the lights , daddy-o",0
10,7, ( EVANS closes the bathroom doors and turns the lights off . ),0
10,8, ( SARA uses her ALS and ca n't believe her findings . ),0
10,9, [[Sara]] not a single print,0
10,10, [[Det._Evans]] he wiped it clean,0
10,11, [[Sara]] yeah,0
10,12, [[Sara]] this guy 's a real pro,0
10,13, [[Sara]] not only did he wipe it clean -- it 's sterile,0
11,0, ( GRISSOM and CATHERINE interview PAIGE HARMON . ),0
11,1, [[Paige_Harmon]] i thought you were going to tell me that you caught him,0
11,2," [[Grissom]] mrs harmon , we believe that the person who did this to your son may have done it to someone else and we need your help",0
11,3," [[Paige_Harmon]] well , what can i do ?",0
11,4, [[Catherine]] we talked to the second victim 's girlfriend -- played his suicide recording for her,0
11,5, [[Catherine]] she confirmed that it was his voice,0
11,6, [[Paige_Harmon]] but i already told you that the voice on that tape was not my son 's,0
11,7, [[Catherine]] i know,0
11,8, [[Catherine]] we just need to be absolutely certain do you have a recording of your son 's voice so that we could tie the killings together ?,0
11,9," [[Grissom]] anything , mrs harmon -- a home movie ?",0
11,10, [[Grissom]] a recorded message off your answering machine ?,0
11,11, [[Paige_Harmon]] all i have are pictures,0
11,12, ( She remembers something . ),0
11,13, [[Paige_Harmon]] i may have something,0
11,14, ( She stands up and picks up a picture frame . ),0
11,15, [[Paige_Harmon]] royce gave this to me for mother 's day last year,0
11,16, [[Paige_Harmon]] it 's a talking frame,0
11,17, [[Paige_Harmon]] it 's all i have left,0
11,18," [[Royce_Harmon]] hey , mom , it 's royce",0
11,19, [[Royce_Harmon]] i know you 're always complaining you do n't hear my voice in the house anymore,0
11,20," [[Royce_Harmon]] well , now you can listen to it anytime you want",0
11,21," [[Royce_Harmon]] i love you , mom",0
11,22," [[Paige_Harmon]] : i love you , too",0
12,0, ( WARRICK and NICK walk with DR. LEEVER down the hospital hallway . ),0
12,1, [[Nick]] mr backseat going to make it ?,0
12,2, [[Dr._Leever]] name 's walter banglor,1
12,3, [[Dr._Leever]] he 'll live,0
12,4, [[Nick]] he well enough to talk ?,0
12,5," [[Dr._Leever]] subdural hematoma , compound rib fractures",0
12,6," [[Nick]] all right , all right , i get the picture",0
12,7, [[Nick]] how long until we can see him ?,0
12,8, [[Dr._Leever]] i did n't say you could n't see him,0
12,9, ( DR. LEEVER turns and leads NICK and WARRICK into the hospital room . ),0
12,10, ( He pushes the curtain aside . ),0
12,11, [[Dr._Leever]] he 's sedated,0
12,12, [[Dr._Leever]] if you want to talk to him you 're going to have to wait until he comes off his meds in about 12 to 24 hours,0
12,13, ( NICK sighs . ),0
12,14, ( WARRICK looks at WALTER BANGLOR . ),0
12,15," [[Warrick]] tan lines , no watch and no ring",1
12,16, [[Nick]] check his personal effects,0
12,17, ( WARRICK picks up the envelope and checks its contents . ),0
12,18, ( He spills it out onto the table . ),0
12,19, ( A wallet falls out . ),0
12,20, [[Nick]] that 's it ?,0
12,21, [[Warrick]] must have been one hell of a fall to knock his watch and his ring off,0
12,22, ( WARRICK shows NICK the empty wallet . ),0
12,23, [[Warrick]] ... and take his money,0
12,24, ( NICK thinks about it . ),0
12,25, [[Warrick]] so what do you say ?,0
12,26, [[Warrick]] do you want to up the stakes another hundred ?,0
12,27, ( DR. LEEVER looks over at NICK . ),0
12,28," [[Nick]] to what , a deuce ?",0
12,29, [[Warrick]] say my foul play against your phantom driver ?,0
12,30, [[Nick]] you bet,0
12,31, ( They seal the deal with a hand 'shake ' . ),0
12,32," ( DR. LEEVER watches and shakes his head , a half-smile on his face . )",0
13,0, ( SARA tests the 'upside-down ' stamp . ),0
13,1, [[Greg_Sanders]] okay,0
13,2, [[Greg_Sanders]] i 've got stuart rampler 's dna profile ready,0
13,3, [[Greg_Sanders]] all i need is something to compare it to,0
13,4, [[Sara]] coming right up,0
13,5, [[Sara]] let 's see if we can find out who this licker is,0
13,6, ( SARA hands the sample vial to GREG . ),0
13,7, ( He puts it in the machine and switches it on . ),0
13,8, ( Short time cut later : The results print out . ),0
13,9, ( GREG looks at it . ),0
13,10, [[Sara]] what do you got ?,0
13,11," [[Greg_Sanders]] well , according to the dna stuart rampler licked the right-side-up stamps",0
13,12, [[Sara]] what about the envelope with the upside-down stamp ?,0
13,13," [[Greg_Sanders]] well , it came back unknown",0
13,14, [[Sara]] he 's toying with us,0
13,15, [[Greg_Sanders]] who ?,0
13,16, [[Sara]] anonymous,0
14,0, ( WARRICK walks into the garage to find NICK fuming the entire car . ),0
14,1, [[Warrick]] supergluing the entire car ?,0
14,2," [[Warrick]] it 's a little excessive , do n't you think ?",0
14,3," [[Nick]] hey , man , this is war",0
14,4," [[Warrick]] you know , i checked with six different medical centers , and no phantom driver at any of them",0
14,5, [[Nick]] minor setback,0
14,6, [[Nick]] how about the 911 call ?,0
14,7, [[Warrick]] las vegas cell phone,0
14,8, [[Warrick]] pd 's putting a name to it,0
14,9, [[Nick]] good,0
14,10, [[Warrick]] what 's all this ?,0
14,11, [[Nick]] car was rented from the airport three days ago,0
14,12, [[Warrick]] to ... ?,0
14,13, [[Nick]] walter banglor,0
14,14, [[Nick]] i figure vegas vacation ; side trip to hoover dam,0
14,15, [[Warrick]] makes sense,0
14,16, [[Nick]] mm-hmm,0
14,17, [[Warrick]] you find his watch and ring ?,0
14,18, [[Nick]] no,0
14,19, [[Warrick]] my pockets are getting fat !,0
14,20," [[Nick]] no , he travels light",0
14,21, [[Nick]] there was only a change of clothes in the damn suitcase,0
14,22," [[Warrick]] god , you see all that money in there ?",0
14,23," [[Nick]] all right , the fumes have settled",0
14,24, [[Nick]] give me a hand,0
14,25, [[Warrick]] yeah,0
14,26, ( They lift the plastic sheet off of the car . ),0
14,27, ( NICK sees the prints on the wheel . ),0
14,28, [[Nick]] you can run ... but you ca n't hide,0
14,29, ( Camera cuts to the prints on the dashboard . ),0
15,0, ( CATHERINE and GRISSOM walk through the hallway . ),0
15,1, [[Catherine]] 'disco placid ' -- what 's that ?,0
15,2, [[Grissom]] he 's a jazz producer,0
15,3, [[Grissom]] specializes in audio,0
15,4, [[Grissom]] does voice comparisons for me from time to time,0
15,5, [[Grissom]] he hears in perfect pitch,0
15,6, [[Catherine]] really ?,0
15,7, [[Grissom]] he 's gifted,0
16,0, ( DISCO PLACID sits behind his equipment listing to the music on the ear phones and timing it with the watch in his hand . ),0
16,1," ( Song overhead is 'Ai n't No Sunshine When She 's Gone ' , by Bill Whithers . )",0
16,2, ( GRISSOM and CATHERINE walk up to the doorway behind him . ),0
16,3," [[Disco_Placid]] yeah , better leave young thing alone / but ai n't no sunshine when she 's gone",0
16,4, ( He sees them and smiles . ),0
16,5, ( He takes off his earphones . ),0
16,6, [[Grissom]] i 'm sorry to hear that,0
16,7," [[Disco_Placid]] oh , that 's bill withers , man",0
16,8, [[Disco_Placid]] the man cuts me up inside,0
16,9," [[Grissom]] catherine willows , disco placid",0
16,10, [[Catherine]] a pleasure,0
16,11, [[Grissom]] how are we coming with our voice comparisons ?,0
16,12, [[Disco_Placid]] got it right here,0
16,13," [[Disco_Placid]] all i got to do is , uh , heat this thing up",0
16,14, [[Disco_Placid]] it 's a mini-cassette recording of the first victim,0
16,15, [[Royce_Harmon]] i 'm going to kill myself,0
16,16, [[Disco_Placid]] comparing the 'i love you 's,0
16,17, [[Disco_Placid]] ',0
16,18, [[Royce_Harmon]] i just ca n't do it anymore,0
16,19," [[Royce_Harmon]] i love you , mom",0
16,20, [[Disco_Placid]] now the talking frame,0
16,21, [[Royce_Harmon]] now you can listen to it anytime you want,0
16,22, [[Disco_Placid]] minnesota twins,1
16,23, [[Catherine]] the mother was wrong,1
16,24, [[Catherine]] that is her son 's voice,1
16,25," [[Disco_Placid]] i laid in both suicide notes in the computer , stripped the tracks one by one",0
16,26, [[Disco_Placid]] picked this up in the b-ground,0
16,27, ( He plays the tape for them . ),0
16,28, [[Royce_Harmon]] my name is royce harmon,0
16,29," [[Royce_Harmon]] i reside at 7642 carpenter street , las vegas , nevada",0
16,30, [[Royce_Harmon]] i am 41 years of age,0
16,31, [[Grissom]] what is that ?,0
16,32," [[Disco_Placid]] i do n't know , man",0
16,33, [[Disco_Placid]] it sound like a flag or a tarp or something,0
16,34, [[Disco_Placid]] give me a sec,0
16,35, [[Disco_Placid]] i 'll give it to you in a chinese to-go box,0
16,36, [[Catherine]] play the second victim 's tape,0
16,37, [[Disco_Placid]] okay,0
16,38, [[Stuart_Rampler]] my name is stuart rampler,0
16,39," [[Stuart_Rampler]] i reside at 818 boeing hill court , las vegas",0
16,40, ( He turns the tape off . ),0
16,41," ( Behind them , GRISSOM pulls out a sheet of paper and waves it making the same sound as the one on the tape recordings . )",0
16,42, [[Catherine]] no,0
16,43, [[Catherine]] play it through,0
16,44, [[Stuart_Rampler]] ... nevada,0
16,45," [[Stuart_Rampler]] i am 43 years of age , and i 'm going to kill myself",0
16,46, [[Grissom]] play them side by side,0
16,47, [[Both_Recordings]] my name is royce harmon / stuart rampler / i reside at 818 boeing hill / 7642 carpenter street,0
16,48," [[Both_Recordings]] las vegas , nevada",0
16,49, [[Both_Recordings]] i am 41/43 years of age,0
16,50, [[Grissom]] it 's 'fill in the blanks ',0
16,51, [[Catherine]] he 's just reading from a suicide script,1
16,52," ( Again , GRISSOM waves the sheet of paper around . )",0
16,53, [[Catherine]] what do you think ?,0
16,54, [[Disco_Placid]] disco,0
17,0, ( NICK and WARRICK walk into the print lab . ),0
17,1, ( MANDY does n't look up from the scope . ),0
17,2, [[Mandy]] so i 've got some good news and mysterious news,0
17,3, [[Nick]] give me the good news,0
17,4," [[Mandy]] well , your results are back from the prints on the car",0
17,5," [[Mandy]] and your vic , walter banglor , is top of the list",0
17,6, [[Nick]] it 's a big list,0
17,7, [[Mandy]] you fumed the entire car,0
17,8, [[Mandy]] what did you expect ?,0
17,9, [[Warrick]] what 's the mysterious news ?,0
17,10, [[Mandy]] i found some speckles of blue dust in the ridges of banglor 's print,0
17,11, [[Mandy]] here,0
17,12, [[Mandy]] look it,0
17,13, ( She steps aside from the scope . ),0
17,14, ( WARRICK looks at it . ),0
17,15, [[Nick]] let me see,0
17,16, ( WARRICK moves aside and NICK looks at the scope . ),0
17,17, [[Warrick]] what do you think ?,0
17,18, [[Nick]] i have no idea,0
18,0, ( SARA fills GRISSOM and CATHERINE in on what she 's found . ),0
18,1, [[Sara]] i did some comparative digging on both victims -- royce harmon and stuart rampler,0
18,2," [[Sara]] both are white males in their 40s , single and ... both have the same birthday",0
18,3," [[Grissom]] royce harmon , born august 17 , 1958",0
18,4," [[Grissom]] stuart rampler , born august 17 , 1957",0
18,5, [[Grissom]] one year apart,1
18,6," [[Catherine]] okay , so maybe it 's some reverse or backwards pattern",0
18,7," [[Catherine]] august 17 , 1958 ... 1957",0
18,8, [[Catherine]] the suicide message was recorded backwards ; the postage stamp was upside-down,0
18,9, [[Sara]] yeah,0
18,10," [[Grissom]] maybe he 's telling us , in order to go forward , go back",0
18,11," [[Grissom]] sara , go back one more year -- august 17 , 1956",0
18,12, [[Grissom]] see if anything pops up with the same m.o,0
18,13, [[Sara]] i 'm gone,0
18,14, ( SARA leaves the office . ),0
18,15, ( MANDY appears in the doorway . ),0
18,16," [[Mandy]] mr grissom , the prints are back from stuart rampler 's mini-recorder",0
19,0, ( CATHERINE and GRISSOM walk into the lab where MANDY sits in front of the computer . ),0
19,1, [[Grissom]] can we see the print ?,0
19,2, [[Mandy]] not print -- prints,0
19,3, [[Catherine]] what do you mean ?,0
19,4, [[Catherine]] it 's more than one person ?,0
19,5, [[Mandy]] it 's two thumbprints overlapped,0
19,6, [[Grissom]] can you separate them ?,0
19,7, [[Mandy]] yeah,0
19,8, [[Mandy]] running both prints through afis,0
19,9, ( The first print comes back 'UNKNOWN ' . ),0
19,10, ( The second print comes back 'COMPLIANCE ' . ),0
19,11, [[Mandy]] how can that be ?,0
19,12, ( MANDY works on the keyboard and stands up to look at the printout . ),0
19,13, [[Catherine]] 'compliance ' ?,0
19,14, [[Grissom]] someone within the department ?,0
19,15," ( MANDY looks at the results , then glances at CATHERINE . )",0
19,16, ( She looks at GRISSOM . ),0
19,17, [[Grissom]] what ?,0
19,18," [[Mandy]] uh , catherine , can you excuse us for a moment ?",0
19,19, [[Mandy]] i need to speak with mr grissom in private,0
19,20, ( CATHERINE glances at GRISSOM . ),0
19,21, [[Grissom]] anything you have to say to me you can say to her,0
19,22," [[Mandy]] well , the top print came back paul millander",1
19,23, [[Grissom]] i expected that,0
