scene_id,sentence_id,sentence_text,in_summary
7,21, [[Agent_Rick_Culpepper]] federal bureau of investigation,0
7,22, ( They shake hands . ),0
7,23," [[Grissom]] gil grissom , agent culpepper",0
7,24," [[Agent_Rick_Culpepper]] uh , 'special agent '",0
7,25, [[Agent_Rick_Culpepper]] it 's great to meet you,0
7,26, [[Agent_Rick_Culpepper]] all our kids back in quantico are always going on about your bugs,0
7,27, ( GRISSOM does n't say anything . ),0
7,28, ( AGENT RICK CULPEPPER takes off his sunglasses and looks at GRISSOM . ),0
7,29," [[Agent_Rick_Culpepper]] well , listen , the fbi is here to help you and your people at csi",0
7,30," [[Agent_Rick_Culpepper]] of course , uh , as sac , the investigation will run through me",0
7,31, [[Agent_Rick_Culpepper]] sheriff probably already told you that,0
7,32, ( GRISSOM glances at the SHERIFF standing silently next to him . ),0
7,33," [[Grissom]] no , he did n't mention that , either",0
7,34, [[Agent_Rick_Culpepper]] all rivers run through rome so to speak,0
7,35," [[Agent_Rick_Culpepper]] but , uh , you get an 'attaboy '",0
7,36, [[Agent_Rick_Culpepper]] three women dead 'cause you could n't get the job done,0
7,37, [[Agent_Rick_Culpepper]] there 's not many guys who would hand the case over to us fibbies,0
7,38, [[Grissom]] i 'm not handing it over,0
7,39, [[Grissom]] i 'm willing to work in conjunction with you,0
7,40," [[Agent_Culpepper]] well , that 's fine",0
7,41, [[Agent_Culpepper]] we 'll work the 'strip strangler ' case in conjunction,1
7,42, [[Grissom]] the what ?,0
7,43, [[Agent_Rick_Culpepper]] he strangles them near las vegas boulevard then removes their clothes,1
7,44, [[Agent_Rick_Culpepper]] strip strangler,1
7,45, [[Agent_Rick_Culpepper]] why ?,0
7,46, [[Agent_Rick_Culpepper]] what do you call him ?,1
7,47," [[Grissom]] unknown signature homicide , metropolitan las vegas",0
7,48, [[Agent_Rick_Culpepper]] oh,0
7,49," [[Agent_Rick_Culpepper]] he 's not kidding , is he ?",0
7,50, ( THE SHERIFF shakes his head . ),0
7,51, [[Sgt._O'Riley]] excuse me,0
7,52, [[Sgt._O'Riley]] guy over here 's got something you might want to hear,0
7,53, [[Sgt._O'Riley]] syd goggle,1
7,54, [[Sgt._O'Riley]] he 's a security guard,1
7,55, [[Sgt._O'Riley]] community patrol,1
7,56, [[Sgt._O'Riley]] says he saw a man speeding away from here last night,1
7,57, ( GRISSOM follows SGT O'RILEY to the security guard . ),1
7,58, ( He approaches the crowd behind the yellow police tape . ),0
7,59," [[Grissom]] mr , uh , goggle ?",1
7,60, [[Grissom]] gil grissom,0
7,61, ( SYD GOGGLE is let through the police tape . ),1
7,62," [[Syd_Goggle]] i know who you are , sir",1
7,63, [[Syd_Goggle]] i 've seen you on tv,1
7,64, [[Agent_Rick_Culpepper]] special agent culpepper,0
7,65," [[Agent_Rick_Culpepper]] you have information for us , sir ?",1
7,66, [[Agent_Rick_Culpepper]] about a man fleeing the scene ?,0
7,67, [[Syd_Goggle]] i did n't get his license,1
7,68, [[Syd_Goggle]] i did n't think of it till this morning,1
7,69," [[Syd_Goggle]] but he was really burning rubber , though",0
7,70, [[Grissom]] would you please give detective o'riley a full statement ?,1
7,71," [[Grissom]] if we have any more questions , we 'll get back to you",1
7,72," [[Syd_Goggle]] listen , if you need any help in your investigation , mr grissom",0
7,73," [[Grissom]] the last time a security guard tried to help me , he ended up dead",0
7,74, [[Grissom]] but thank you,1
7,75, ( SYD GOGGLE walks past GRISSOM and follows SGT O'RILEY . ),1
7,76, [[Sgt._O'Riley]] this way,0
7,77, ( GRISSOM turns to the other two men . ),0
7,78, [[Grissom]] i 'm late for an autopsy,0
7,79, ( GRISSOM turns and leaves . ),0
7,80, ( AGENT RICK CULPEPPER puts his sunglasses back on and watches GRISSOM leave . ),0
7,81, [[Sheriff_Brian_Mobley]] he 'll need a little patience,0
7,82, [[Agent_Rick_Culpepper]] would n't respect him if he did n't,0
7,83, ( Both men head back toward the apartments . ),0
8,0, ( DR. ROBBINS goes over the body with NICK and GRISSOM . ),0
8,1, [[Nick]] what can you tell us ?,0
8,2, [[Dr._Albert_Robbins]] nothing you do n't know,0
8,3, [[Dr._Albert_Robbins]] trauma to the head with a blunt object,1
8,4, [[Dr._Albert_Robbins]] overwhelmed her,1
8,5," ( Quick flashback to : In the bedroom , the intruder hits Eileen Snow . )",1
8,6, ( Hard . ),1
8,7, ( End of flashback . ),0
8,8, ( Resume to present . ),0
8,9, [[Dr._Albert_Robbins]] he got a mixture of sodium amytal in her,1
8,10, [[Nick]] a hypnotic,0
8,11," ( Quick flashback to : In the bedroom , EILEEN SNOW is out on the bed . )",1
8,12, ( The intruder is straddled across her as he forces the liquid down her throat . ),1
8,13, ( End of flashback . ),0
8,14, ( Resume to present . ),0
8,15, [[Dr._Albert_Robbins]] allowed him to control her for up to six hours,1
8,16, [[Dr._Albert_Robbins]] torture her,1
8,17, [[Dr._Albert_Robbins]] look at the bruises,0
8,18, ( He points to the purple bruises on her face and neck . ),0
8,19, ( GRISSOM leans in to look . ),0
8,20, [[Dr._Albert_Robbins]] purple means she was alive for all of it,1
8,21," ( Quick flashback to : In the bedroom , the intruder strangles EILEEN SNOW . )",1
8,22, ( End of flashback . ),0
8,23, ( Resume to present . ),0
8,24, [[Nick]] percussive control,0
8,25, [[Grissom]] he choked her unconscious and then brought her to multiple times,1
8,26, [[Grissom]] what about the rape ?,0
8,27, [[Dr._Albert_Robbins]] same as the others : indeterminate object caused severe internal lacerations,1
8,28, ( DR. ROBBINS turns back to get the sample . ),0
8,29, [[Dr._Albert_Robbins]] i did find a small trace of something creviced in the uterine wall,0
8,30, [[Dr._Albert_Robbins]] looks like an everyday polymer to me,0
8,31, ( He hands it over to NICK to look at . ),0
8,32, ( Camera zooms in for a close up of the item . ),0
8,33, ( Broken piece of unknown object with the letters 'THA ' on it . ),0
8,34, [[Nick]] okay,0
8,35," [[Nick]] i 'll go back to the scene , try to find something like it",0
8,36," [[Grissom]] be careful , nicky",0
8,37, [[Grissom]] the cliché 's true,0
8,38, [[Grissom]] signatures return to their scenes,0
8,39, [[Nick]] will do,0
8,40, ( NICK turns and leaves . ),0
8,41, [[Grissom]] are we done ?,0
8,42, [[Dr._Albert_Robbins]] something we did n't find with the other two women,0
8,43, ( DR. ROBBINS turns around and picks up a single strand of cotton fiber . ),0
8,44, ( He hands it to GRISSOM . ),0
8,45, [[Dr._Albert_Robbins]] fibers,1
8,46, [[Dr._Albert_Robbins]] one in the back of her throat,1
8,47, ( Camera CGI POV close up of a fiber stuck in between two teeth . ),0
8,48, ( Flash to white . ),0
8,49, ( Resume GRISSOM . ),0
8,50, [[Dr._Albert_Robbins]] one stuck between her lower molars,1
8,51, [[Grissom]] this looks like cotton,0
8,52, [[Grissom]] maybe terry cloth,0
8,53, [[Dr._Albert_Robbins]] hmmm,0
8,54," ( GRISSOM glances at the body , then back at the fiber . )",0
8,55, [[Grissom]] could be silencing them with ... white bath towels ?,1
8,56," [[Dr._Albert_Robbins]] well , it would explain why no one hears the victim 's screams",0
8,57, [[Grissom]] he brings it with him and takes it away after,1
8,58," [[Grissom]] so , somewhere , there 's evidence of this victim on a towel",1
8,59, [[Dr._Albert_Robbins]] kind of a forensic smoking gun,0
8,60, [[Grissom]] mmm,0
8,61, [[Grissom]] now we just have to find the guy and hope that he has n't done his laundry,1
9,0, ( CATHERINE is in GREG 'S lab . ),0
9,1, ( GREG reaches over to get the file folder . ),0
9,2, [[Greg_Sanders]] the semen taken from this morning 's homicide matches the semen taken from the bedsheets of the last two female victims,0
9,3, ( GREG opens the file folder and takes out a sheet of paper . ),0
9,4, ( He hands it to CATHERINE . ),0
9,5," [[Catherine]] so , we 're looking at the same guy",0
9,6," [[Greg_Sanders]] yeah , but , check this out",0
9,7, [[Greg_Sanders]] the ejaculate sample,0
9,8, ( GREG points to the microscope . ),0
9,9, ( CATHERINE looks at the sample through the scope . ),0
9,10, [[Catherine]] what 's the red stuff ?,0
9,11, [[Greg_Sanders]] mystery substance,0
9,12, [[Catherine]] not blood ?,0
9,13, [[Greg_Sanders]] no,0
9,14," [[Catherine]] so , what , this guy 's got some strange chemical in his mutated dna ?",0
9,15," [[Greg_Sanders]] freaky , huh ?",0
9,16, ( CATHERINE sighs and turns to leave the lab . ),0
9,17," ( As she leaves , she turns around . )",0
9,18, [[Catherine]] freakiest semen i 've seen in a while,0
9,19, [[Catherine]] call me,0
9,20, ( CATHERINE steps out of the DNA lab and nearly bumps into the SHERIFF in the hallway . ),0
9,21, ( Literally . ),0
9,22, [[Catherine]] oh,0
10,0, ( The SHERIFF looks at CATHERINE . ),0
10,1," [[Sheriff_Brian_Mobley]] catherine , you busy ?",0
10,2, [[Sheriff_Brian_Mobley]] i was hoping we might be able to talk about a few things,0
10,3, [[Catherine]] pertaining to the case ?,0
10,4, [[Sheriff_Brian_Mobley]] as a jumping-off point,0
10,5," [[Catherine]] well , sheriff , i 'd say let 's go to my office , but i do n't have one",0
10,6, ( The SHERIFF glances behind him and says slyly . ),0
10,7," [[Sheriff_Brian_Mobley]] well , that 's just the sort of thing i was hoping we would discuss",0
11,0," ( SARA looks up from the scope , a bit puzzled by the conclusions she 's reaching . )",0
11,1, ( She turns and sees WARRICK walking by the lab door . ),0
11,2, ( She calls out to him . ),0
11,3," [[Sara]] hey , warrick you got a second ?",0
11,4, ( WARRICK turns and walks into the lab . ),0
11,5, [[Warrick]] what 's up ?,0
11,6, [[Sara]] i got this hair that you guys found this morning and i 'm trying to compare it to the one hair we recovered from the murder last week - the hayes girl ?,0
11,7, [[Warrick]] and you got a match microscopically but it does n't mean a damn thing 'cause it still does n't lead us to the guy ?,0
11,8, [[Sara]] no,0
11,9, [[Sara]] i ca n't even tell if we have a dna match,0
11,10, [[Sara]] there 's no skin tag on either one,0
11,11," [[Warrick]] whoa , whoa , whoa",0
11,12, [[Warrick]] a girl defending herself against a guy is going to pull that hair out by the roots,0
11,13, ( Quick CGI POV . ),0
11,14, ( Close up of female hand grabbing hair and ripping it out . ),0
11,15, ( Cut to : Microscopic close up of the skin tag at the root of the hair . ),0
11,16," [[Warrick]] i mean , you get scalp skin filled with dna",0
11,17, ( End of CGI POV . ),0
11,18, ( Resume to present . ),0
11,19, ( SARA is looking at the hair through the scope again ),0
11,20," [[Sara]] no scalp , no skin it 's almost like this hair was",0
11,21, [[Warrick]] ... shed ?,0
11,22, ( He nods . ),0
11,23, ( Then the pagers start beeping . ),0
11,24, ( Both SARA and WARRICK reach for their pagers . ),0
11,25, [[Warrick]] mine,0
12,0, ( GRISSOM turns the corner in the hallway . ),0
12,1, ( He 's carrying a file and NICK catches up to him from behind . ),0
12,2," [[Nick]] hey , gil , you want to give me the skinny on this meeting of yours ?",0
12,3, [[Nick]] i 'm on my way back to the crime scene,0
12,4, [[Grissom]] what meeting ?,0
12,5, [[Grissom]] i 'm going to evidence,0
12,6, ( He points in front of him . ),0
12,7, [[Nick]] i got paged about the signature case,0
12,8, ( SARA and WARRICK catch up with GRISSOM and NICK on their way to the meeting . ),0
12,9," [[Sara]] hey , warrick and i just got a break",0
12,10, [[Sara]] the guy 's been planting hairs,0
12,11, [[Warrick]] shedding,0
12,12, [[Warrick]] he 's trying to throw us off,0
12,13," [[Warrick]] what he does n't realize , we got no dna on the hairs so we ca n't chase down his other suspect",0
12,14," ( On the far end of the hall in front of them , GRISSOM sees some Federal Agents entering a conference room . )",0
12,15, ( He does n't like the conclusions he 's reaching . ),0
12,16, [[Sara]] grissom ... are you hearing us ?,0
12,17, ( GRISSOM approaches the door . ),0
12,18, ( AGENT RICK CULPEPPER and several Federal Agents are in the room and around the table . ),0
13,0, ( GRISSOM slowly walks into the room . ),0
13,1, [[Agent_Rick_Culpepper]] you all got my page,0
13,2, [[Agent_Rick_Culpepper]] good,0
13,3, [[Grissom]] i did n't,0
13,4, [[Agent_Rick_Culpepper]] we 'll get you a new battery,0
13,5, ( GRISSOM is getting angry at the games these people are playing . ),0
13,6, [[Agent_Rick_Culpepper]] i thought we 'd convo about the strangler,0
13,7, [[Agent_Rick_Culpepper]] hear what you 've got tell you what we think our next move should be,0
13,8, ( GRISSOM turns to his team . ),0
13,9," [[Grissom]] would you guys go back to my office , please ?",0
13,10, [[Grissom]] i 'll be in in a few minutes,0
13,11," ( WARRICK , NICK and SARA turn and leave the room . )",0
13,12, [[Grissom]] i 'll be happy to pass on any pertinent information you may have to my team,0
13,13, [[Agent_Rick_Culpepper]] okay,0
13,14, [[Agent_Rick_Culpepper]] fine,0
13,15, [[Agent_Rick_Culpepper]] got anything to report to us ?,0
13,16, [[Grissom]] you first,0
13,17, [[Agent_Rick_Culpepper]] we have an operation in place,0
13,18," [[Agent_Rick_Culpepper]] your csi , sidle , has expressed an interest to my agents in availing herself",0
13,19, [[Agent_Rick_Culpepper]] i wanted to let you know before we made the official offer,0
13,20, [[Grissom]] really ?,0
13,21, [[Grissom]] what kind of operation ?,0
13,22, [[Agent_Rick_Culpepper]] all this talk about your great capacity for observation,0
13,23," [[Agent_Rick_Culpepper]] sara sidle matches the victim prototype to a 't ' she 's a young woman , brunette , tall for a female",0
13,24, ( SARA walks back to the room . ),0
13,25," ( As if sensing her return , GRISSOM turns to look back at her . )",0
13,26, ( SARA meets his gaze . ),0
13,27, ( GRISSOM turns back to CULPEPPER . ),0
13,28, [[Grissom]] you 're not serious,0
13,29," [[Agent_Rick_Culpepper]] and by all reports , she 's steady",0
13,30, [[Agent_Rick_Culpepper]] has the right personality for a decoy operation,0
13,31, [[Grissom]] you 're going to bait this guy with a human being ?,0
13,32, [[Grissom]] this is your big fbi plan,0
13,33," [[Agent_Rick_Culpepper]] before he kills again , yes",0
13,34, [[Agent_Rick_Culpepper]] got a better idea ?,0
13,35," [[Grissom]] understanding him first , completely , so that we can get out ahead of him",0
13,36," ( Behind him , SARA is getting impatient at what he 's saying . )",0
13,37, [[Agent_Rick_Culpepper]] and if he kills again while we 're trying to understand him ?,0
13,38," [[Grissom]] well , i 'm sorry , but he 's not going to kill my csi",0
13,39, ( GRISSOM indicates SARA behind him . ),0
13,40," [[Sara]] i 'm going to do it , grissom",0
13,41," ( GRISSOM turns around , surprised . )",0
13,42, [[Sara]] i want to,0
13,43, [[Grissom]] you want to put yourself in the path of a psychotic killer ?,0
13,44, [[Sara]] i 'm trained in weaponless defense,0
13,45," [[Grissom]] too bad , because that 's what turns him on -- women fighting back",0
13,46, [[Grissom]] gives him a greater sense of power when he makes his final kill,0
13,47, [[Sara]] grissom,0
13,48," [[Grissom]] sit down , sara",0
13,49," ( GRISSOM turns back to CULPEPPER , who is vastly amused by the exchange he just witnessed . )",0
13,50, ( SARA moves to take a seat . ),0
13,51, ( GRISSOM looks at CULPEPPER . ),0
13,52, [[Agent_Rick_Culpepper]] okay,0
13,53, [[Agent_Rick_Culpepper]] if we 're to follow your line of thinking are you out ahead of him ?,0
13,54, [[Grissom]] not yet,0
13,55, [[Grissom]] he knows just enough about forensics to be dangerous,0
13,56, [[Grissom]] he thinks he 's throwing us off track by planting confederate hairs,0
13,57, [[Grissom]] he probably shaves his head maybe his entire body as dna protection,0
13,58, [[Grissom]] he may gag his victims using a garden-variety bath towel which he then takes with him as part of his murder kit,0
13,59, [[Grissom]] he will go after another tall brunette and the torture will be worse,0
13,60," [[Grissom]] but this time , he wo n't ejaculate",0
13,61, [[Grissom]] at least not at the scene,0
13,62," [[Agent_Rick_Culpepper]] at home , later",0
13,63, [[Agent_Rick_Culpepper]] he 's learning control,0
13,64, [[Sara]] think he knows his next victim ?,0
13,65," ( Without looking at her and still watching CULPEPPER , GRISSOM answers her . )",0
13,66, [[Grissom]] signature killers always know their next victim,0
13,67, [[Grissom]] but they do n't know him,0
13,68, ( GRISSOM suddenly turns to look directly at SARA . ),0
13,69," [[Grissom]] ... until he tortures , rapes and kills them",0
13,70, ( Camera holds on SARA . ),0
14,0, ( An OFFICER stands just outside the front door . ),0
14,1," ( Along the sidewalk a small shrine of flowers , candles and pictures is at the corner near the sidewalk . )",0
14,2, ( NICK walks to the door of EILEEN SNOW 'S bedroom . ),0
14,3," ( He puts his kit down on the floor near the doorway , then pauses as he takes a deep breath before entering the bedroom . )",0
14,4," ( He shines his flashlight into the room and looks around at the bare bed , stripped of its sheets . )",0
14,5, ( The window next to it is open . ),0
14,6, ( NICK walks into the room . ),0
14,7, ( He looks around . ),0
14,8, ( The closet light is on . ),0
14,9, ( NICK does n't pay too much attention to it . ),0
14,10, ( He continues to circle the room and look around . ),0
14,11, ( NICK walks up to the chair in front of the window and kneels down . ),0
14,12, ( He sees something on the floor near the chair cover and picks it up . ),0
14,13, ( He looks at it . ),0
14,14, ( It appears to be a piece of latex . ),0
14,15, ( Quick flashback to : The intruder puts on a pair of latex gloves . ),0
14,16, ( End of flashback . ),0
14,17, ( Resume to present . ),0
14,18, ( NICK hears something creak and turns around to look . ),0
14,19, ( He looks at the closet . ),0
14,20, ( The closet light is off . ),0
14,21, ( NICK shines the flashlight into the closet . ),0
14,22, ( He stands and slowly approaches the closet door . ),0
14,23," ( When he gets close enough , he reaches out a hand to push the door open . )",0
14,24," ( At the same time , a woman appears inside the closet , the closet light goes on , and everyone screams in surprise . )",0
14,25, ( NICK takes a step back . ),0
14,26, [[Nick]] freeze !,0
14,27, ( LYNDA DARBY takes a step back into the closet . ),0
14,28, ( She bumps her back against the hanging clothes and holds up her hands showing that all she has in her right hand is a digital camera . ),0
14,29, [[Nick]] hey,0
14,30, ( NICK gets a good look at her and motions for her to get out . ),0
14,31, [[Nick]] get out of there,0
14,32, [[Nick]] get out of the closet,0
14,33, [[Lynda_Darby]] hmm,0
14,34, ( LYNDA DARBY steps out of the closet . ),0
14,35, [[Nick]] what are you doing ?,0
14,36," [[Lynda_Darby]] um , i a reporter",0
14,37, [[Lynda_Darby]] what ?,0
14,38," [[Lynda_Darby]] we know the police are withholding information from us , so i came down here because",0
14,39, [[Nick]] all right,0
14,40, [[Nick]] quiet,0
14,41, [[Nick]] quiet,0
14,42, [[Nick]] are you out of your mind ?,0
14,43, [[Nick]] i could 've killed you,0
14,44, [[Nick]] this is a crime scene,0
14,45, [[Nick]] you do n't belong here,0
14,46, [[Nick]] unless you want me to get the cop at the front door you 'll get out of here now,0
14,47, [[Nick]] and i 'd better not see any pictures of this apartment in your paper ... or i 'll have the d.a,0
14,48, [[Nick]] on your front door,0
14,49, [[Lynda_Darby]] i 'm sorry that i scared you,0
14,50, [[Nick]] you did n't scare me,0
14,51, [[Nick]] mm-mm,0
14,52, [[Lynda_Darby]] want to tell me what you found over by the window ?,0
14,53, [[Nick]] no,0
14,54, [[Lynda_Darby]] okay,0
14,55," ( Not daring to push her luck more than she already has , LYNDA DARBY turns and heads out of the room . )",0
14,56, ( NICK watches her leave . ),0
15,0, ( CATHERINE pushes the door open and walks into the lab . ),0
15,1, [[Catherine]] fast,0
15,2, [[Catherine]] i 'm impressed,0
15,3, [[Greg_Sanders]] you got a hot dog ?,0
15,4," [[Catherine]] this one of your jokes , greg ?",0
15,5, [[Greg_Sanders]] i got the ketchup,0
15,6, [[Catherine]] i 'm sure this is meaningful,0
15,7, [[Greg_Sanders]] i went back and looked at the ejaculate from the last two murders,0
15,8, [[Greg_Sanders]] the same thing,0
15,9," [[Greg_Sanders]] 'indeterminate red stuff ' it 's c12 , h22 and o11 , nacl , h2o and tomato paste",0
15,10," [[Catherine]] sugar , water , salt and tomato paste",0
15,11, [[Catherine]] ketchup ?,0
15,12, [[Greg_Sanders]] ketchup,0
15,13," [[Catherine]] well , does he add it after or is it organic ?",0
15,14," [[Greg_Sanders]] do n't ask me why , but , uh ... he adds it",0
16,0, ( GRISSOM scoffs as he looks at CATHERINE . ),0
16,1, [[Grissom]] i was expecting something a little more elemental,0
16,2, ( CATHERINE stands in front of GRISSOM 'S desk . ),0
16,3, ( He 's behind it reading through GREG 'S test results . ),0
16,4," [[Catherine]] when we zig , he zags",0
16,5," [[Grissom]] yeah , well , he 's not as smart as he thinks , you know ?",0
16,6," [[Grissom]] i mean , ketchup is not going to mask the dna in his semen",0
