scene_id,sentence_id,sentence_text,in_summary
2,13," ( Inspired by the venue , BRASS stands on the other side of the body and starts reciting the victim information as if he were a private eye in a 1940 's black and white movie ; his voice as smooth as silk . )",0
2,14, [[Brass]] thursday night is noir night,0
2,15," [[Brass]] the poor sap was slumped over like a sack of potatoes , oozing blood like a broken bottle of ketchup",1
2,16, ( BRASS puts his pretend cigarette to his lips and takes a puff . ),0
2,17," ( If he had a hat on , he 'd tilt it . )",0
2,18, ( GRISSOM looks at BRASS . ),0
2,19, ( CATHERINE looks at BRASS . ),0
2,20," ( BRASS looks at them both , takes a deep breath and continues to recite information in his usual manner . )",0
2,21, [[Brass]] his name is gus sugarman,1
2,22, [[Brass]] runs a dental practice in henderson,0
2,23, [[Brass]] cell phone went off three times during the movie,0
2,24," [[Brass]] so , the usher finally came over to shut him up",1
2,25," [[Catherine]] yeah , somebody beat him to it",0
2,26, ( GRISSOM looks down at the wound at the back of the victim 's neck . ),1
2,27, [[Grissom]] single puncture wound to the base of the skull,1
2,28, [[Catherine]] and nobody saw anything ?,0
2,29, ( Everyone straightens and looks around the theatre . ),1
2,30, [[Grissom]] they were watching the movie,0
2,31, [[Grissom]] dark room,0
2,32, [[Grissom]] loud music,0
2,33, [[Grissom]] four exits,0
2,34, [[Grissom]] everybody looking the other way,0
2,35, [[Catherine]] professional killer ?,0
2,36, [[Grissom]] ... or a movie buff,0
3,0, ( ROBBINS is in the theatre with GRISSOM and CATHERINE . ),0
3,1, ( All are standing around the victim seated in the theatre chair . ),1
3,2, ( GRISSOM is looking at the wound at the back of the victim 's neck and arguing with ROBBINS . ),1
3,3," [[Robbins]] it was 'build my gallows high ' , with robert mitchum , 1947",0
3,4," [[Grissom]] it was 'out of the past ' , with robert mitchum and jane greer ... and kirk douglas",0
3,5," [[Robbins]] trust me , the book was 'build my gallows high '",0
3,6," [[Catherine]] mr siskel , mr ebert , may i have a cause of death , please ?",0
3,7, ( ROBBINS leans over and looks at the wound . ),0
3,8, [[Robbins]] puncture wound is small,1
3,9, [[Robbins]] not a knife,1
3,10," [[Robbins]] seems like it penetrated all the way to the brain stem , and there 's some bruising around the mouth",1
3,11," [[Grissom]] well , the killer could have stood over him , placed his hand over his mouth , stabbed him in the back of the head",1
3,12, ( Quick flashback to : The killer puncturing something into the back of the victim 's neck . ),1
3,13, ( End of flashback . ),0
3,14, ( Resume to present . ),0
3,15, [[Robbins]] did n't telly savalas do that in 'the dirty dozen ' ?,0
3,16," [[Grissom]] anthony quinn did it , too , in 'guns of navaronne '",0
3,17, [[Robbins]] right,0
3,18," [[Catherine]] well , what movie did you see this in ?",0
3,19, ( CATHERINE shines the flashlight at the other side of the victim 's neck . ),0
3,20, ( Both ROBBINS and GRISSOM lean in to look where they see the abrasions and bruising . ),1
3,21, [[Robbins]] looks like somebody ripped something off his neck,1
3,22," [[Grissom]] small patterns ; could have been a chain , maybe , huh ?",1
3,23, ( Quick flashback to : The killer grabbing the chain and ripping it from the victim 's neck . ),1
3,24, ( End of flashback . ),0
3,25, ( Resume to present . ),0
3,26, ( CATHERINE starts looking on the floor . ),0
3,27, [[Catherine]] or necklace,0
3,28, [[Catherine]] oh !,0
3,29, ( She drops her flashlight and it starts rolling toward the front of the theatre . ),0
3,30, [[Catherine]] butterfingers,0
3,31, ( CATHERINE leaves the body to go get her flashlight . ),0
3,32, ( GRISSOM snaps a photograph of the cellphone then takes it out of the victim 's grip . ),0
3,33, [[Robbins]] what 'd you got ?,0
3,34," [[Grissom]] well , whoever called him did n't leave their number",0
3,35, ( GRISSOM checks the list of calls received from the cell phone . ),0
3,36," ( Meanwhile , CATHERINE is a few rows in front of the victim where her flashlight stopped rolling . )",0
3,37," ( She looks down and finds the murder weapon , a screwdriver , next to the flashlight on the floor . )",1
3,38, ( She picks it up and holds it up to examine . ),0
3,39, [[Catherine]] hey !,0
3,40, [[Catherine]] i was n't the only one who dropped something tonight,0
3,41, ( BRASS appears at the top of the theatre near the doorway . ),0
3,42, [[Brass]] i got a witness,0
4,0, ( BRASS and GRISSOM interview the witness . ),0
4,1," [[Movie_Goer]] i only noticed 'cause she got up during the best part of the movie , right before the gunfight",0
4,2, [[Grissom]] is the gunfight loud ?,0
4,3, [[Movie_Goer]] yeah,0
4,4, [[Movie_Goer]] i mean it 's not thx surround-sound,0
4,5, [[Movie_Goer]] this was 1950 and mono optical track,0
4,6, [[Movie_Goer]] i like how loud this theater keeps it,0
4,7, [[Grissom]] perfect moment to do it,0
4,8, [[Grissom]] cover up any noise the victim might make,0
4,9, [[Brass]] you get a look at her ?,0
4,10," [[Movie_Goer]] i drove forty minutes to see this flick ; my eyes were on the screen , but , uh , she was tall , not old ... a redhead",0
4,11, [[Grissom]] did she come back in ?,0
4,12, [[Movie_Goer]] no,0
4,13," [[Movie_Goer]] and , uh",0
4,14, ( He looks around at the crowd of people outside the theatre . ),0
4,15, [[Movie_Goer]] i-i do n't see her here,0
4,16, [[Grissom]] did anyone see her coming into the lobby ?,0
4,17," [[Brass]] well , manager had left for the night",0
4,18, [[Brass]] the usher who found the body had left before we got here,0
4,19, [[Brass]] he had been smoking blunts,0
4,20, [[Brass]] he was afraid we were going to bust him for marijuana,0
4,21, [[Brass]] i 'll be tweaking him when i call him for my statement,0
4,22," [[Movie_Goer]] if you ask me , anybody who leaves their phone on in a movie deserves to get stabbed in the head",0
4,23, [[Brass]] that 's why nobody ask you,0
5,0," ( NICK , WARRICK and SARA get out of their cars and make their way past the gathering police cars . )",0
5,1, ( They head toward the warehouse and meet up with DET O'RILEY . ),0
5,2, [[Nick]] detective,0
5,3, [[O'Riley]] guys,0
5,4, [[Warrick]] who called it in ?,0
5,5, ( They walk under the crime scene tape toward DET O'RILEY . ),0
5,6, ( The four of them walk toward the warehouse . ),0
5,7, [[O'Riley]] passing motorist heard gunshots,0
5,8, [[O'Riley]] first officer did a drive up,0
5,9, [[O'Riley]] found the scene,0
5,10, [[O'Riley]] called in the world,0
5,11, [[O'Riley]] i hope you brought extra supplies,0
5,12, [[Sara]] why 's that ?,0
5,13, [[O'Riley]] you 're gon na be here awhile,0
5,14, ( DET O'RILEY opens the warehouse door . ),0
5,15, ( The CSIs look at the scene inside in amazement . ),0
5,16, ( In the middle of the empty warehouse is the body lying face down on the floor . ),1
5,17, ( The walls are riddled with bullet holes that are visible with the sunlight streaming in through them . ),1
5,18, [[Nick]] looks like a war zone,0
5,19, ( They walk inside toward the body . ),0
5,20, [[Warrick]] we got an i.d,0
5,21, [[Warrick]] on the body ?,0
5,22," [[O'Riley]] no cash , no i.d. , just a driver 's permit",0
5,23, [[Warrick]] driver 's permit,0
5,24, ( WARRICK leans forward and looks at the body . ),0
5,25," [[Sara]] what is he , 16 ?",0
5,26, [[O'Riley]] fifteen-and-a-half,0
5,27, [[O'Riley]] timmy mccallum,1
5,28, [[O'Riley]] coroner 's on his way,0
5,29, [[Warrick]] tell them to watch their step,0
5,30, [[Warrick]] there 's casings and blood everywhere,1
5,31, ( WARRICK stands up and turns around to SARA and NICK . ),0
5,32, [[Warrick]] divide and conquer,0
5,33, [[Warrick]] inside or outside ?,0
5,34, [[Sara]] outside perimeter,0
5,35, ( SARA heads outside . ),0
5,36, [[Nick]] i 'm dennis rodman,0
5,37, ( NICK turns and walks out . ),0
5,38, ( WARRICK turns back toward the body . ),0
5,39, [[Warrick]] i 'll take everything below the knees,0
6,0, ( Camera close up of the screwdriver found in the theatre . ),0
6,1, ( GREG is holding the screwdriver and looking at it with JACQUI FRANCO and CATHERINE . ),0
6,2, [[Greg]] question is not what we 're going to find on the murder weapon ; question is what is n't on it,0
6,3, [[Greg]] the sticky substance ?,0
6,4, [[Catherine]] soda,0
6,5, [[Jacqui_Franco]] yellow crumbs ?,0
6,6, [[Catherine]] popcorn,0
6,7, [[Greg]] carpet fibers,0
6,8, [[Catherine]] it was n't the cleanest theater in the world,0
6,9, [[Catherine]] i just want to match the blood to our victim,0
6,10, [[Jacqui_Franco]] and you want to know if there 's a recoverable print,0
6,11, [[Catherine]] uh-huh,0
6,12, ( GREG and JACQUI look at each other . ),0
6,13, ( CATHERINE smiles at the two lab techs in front of her . ),0
6,14, [[Greg]] you want to race ?,0
6,15, [[Jacqui_Franco]] what 's the bet ?,0
6,16, [[Greg]] hmm,0
7,0," ( JACQUI carefully takes the substances stuck on the screwdriver off , cleaning it as much as she can . )",0
7,1," ( She opens the plastic fume container , then adds a couple of drops to the dish . )",0
7,2, ( she puts the dish on the heater and the screwdriver inside the container . ),0
7,3, ( She replaces the fume hood on the container and lets the fumes cover the screwdriver . ),0
7,4, ( She walks away . ),0
7,5, ( Camera close up as the prints appear on the screwdriver . ),0
8,0, ( Camera opens on a NEVADA DRIVER 'S LICENSE with the following information . ),0
8,1, [[Archie]] is that our guy ?,0
8,2, ( ARCHIE looks at GRISSOM who sits next to him looking at the monitor . ),0
8,3, ( GRISSOM nods . ),0
8,4, [[Archie]] phone company unblocked all his private numbers for us,0
8,5, [[Grissom]] they can do that now ?,0
8,6, ( ARCHIE looks at GRISSOM and smiles . ),0
8,7, [[Archie]] yeah,0
8,8, [[Archie]] on the left side of the screen are the outgoing calls,0
8,9," [[Archie]] on the right , the incoming",0
8,10, [[Archie]] what time did the movie start ?,0
8,11, ( GRISSOM looks at the paper . ),0
8,12, [[Grissom]] ten-forty,0
8,13, [[Archie]] last outgoing call your vic made was at 10:38,0
8,14, [[Archie]] 555-0110,0
8,15, [[Archie]] twenty-six seconds,0
8,16, [[Grissom]] that sounds like a no answer,0
8,17, ( ARCHIE highlights the two calls from the list: ),0
8,18," [[Archie]] yeah , but 555-0110 was the number that called him three times in a row : 11:26 , 11:27 and 11:28",0
8,19, [[Archie]] someone needed to talk to him pretty bad,0
8,20," [[Grissom]] yeah , well , he was already dead by then",0
8,21, [[Archie]] dr robbins was that accurate with the t.o.d,0
8,22, [[Grissom]] that 's when the gunfire erupted,0
8,23, [[Archie]] there was gunfire ?,0
8,24, [[Grissom]] in the movie,0
8,25, [[Grissom]] i 'll need an address for that number,0
8,26, ( GRISSOM stands up . ),0
9,0, ( NICK stands in the middle of the warehouse and looks at the bullet-riddled walls with the sunlight streaming through them . ),0
9,1, ( Cut to : NICK starts to mark every bullet hole with a marker rod . ),0
9,2, ( Dissolve to : NICK stands on a ladder and continues to mark the bullet holes with marker rods . ),0
9,3, ( He 's about halfway done with the first wall . ),0
9,4, ( Dissolve to : NICK stands on the ladder and continues to mark bullet holes . ),0
9,5, ( He 's about three-quarters done with the first wall . ),0
9,6, ( Dissolve to : NICK stands on the ladder and nearly finishes the first wall . ),0
9,7, ( Cut to : WARRICK picks up a beer bottle and pours its contents into a container . ),0
9,8, ( It 's the first of many beer bottles . ),0
9,9, ( He caps the container and marks it . ),0
9,10, ( He puts the empty beer bottle into a package . ),0
9,11, ( SARA takes pictures of the tire treadmarks on the road . ),0
9,12, ( Cut to : SARA walks the warehouse perimeter and finds prints on the ground . ),0
9,13, ( She takes pictures of those also . ),0
9,14, ( Cut to : SARA finds a wooden ladder to the roof of the warehouse leaning against the wall . ),0
9,15, ( She looks up where she sees the end of a long bamboo pole sticking out the side of the rooftop . ),0
9,16, ( WARRICK has evidence markers on the ground next to each of the bullet shell casings that he finds . ),0
9,17, ( He kneels down and puts marker # 40 down . ),0
9,18, ( He looks around . ),0
9,19, ( WARRICK takes a step over some markers and puts marker # 63 down on the ground . ),0
9,20," ( Behind him , the coroner 's office carries the body . )",0
9,21, ( Dissolve to : WARRICK puts down evidence markers # 68 and # 69 down on the ground . ),0
9,22," ( Behind him , the coroner 's office wheels out the victim 's body on a gurney . )",0
9,23, ( Cut to : WARRICK puts down evidence markers # 96 and # 97 down on the ground . ),0
9,24, ( He looks around for more bullet casings . ),0
10,0, ( SARA walks into the warehouse carrying a very long bamboo pole . ),0
10,1, ( NICK is on the ladder and finishing up the final wall . ),0
10,2," [[Sara]] hey , guys",0
10,3, [[Sara]] what do you make of this piece of bamboo ?,0
10,4, [[Sara]] i found it on the roof,0
10,5, [[Nick]] bag it,0
10,6, [[Sara]] that 's funny,0
10,7, [[Sara]] very funny,0
10,8, ( WARRICK sees something in the middle of the warehouse floor . ),0
10,9, ( It looks like small pieces of glass . ),0
10,10, ( He walks in for a closer look . ),0
10,11, ( SARA look up and notices something in the ceiling . ),0
10,12, [[Sara]] did you get the hole in the roof ?,0
10,13, ( NICK also looks up at the ceiling . ),0
10,14, [[Nick]] you find anything else up there ?,0
10,15, [[Sara]] no,0
10,16, [[Warrick]] got some shards of glass,0
10,17, [[Warrick]] clear in color,0
10,18, [[Warrick]] mixed with small pieces of black plastic,0
10,19, ( WARRICK picks up a piece of black plastic and puts it in a ),0
10,20, [[Warrick]] you almost finished with that ?,0
10,21, [[Warrick]] what 's your count ?,0
10,22, [[Nick]] yeah,0
10,23, [[Nick]] 109 rods,0
10,24, [[Warrick]] 109 bullets ?,0
10,25, [[Nick]] how in the world do trajectories occur 15 to 20 feet off the ground ?,0
10,26, [[Nick]] horizontally ?,0
10,27, [[Sara]] what in the hell went on here ?,0
11,0, ( The front door opens . ),0
11,1, [[Grissom]] audrey hilden ?,1
11,2, [[Audrey_Hilden]] yes,0
11,3, [[Catherine]] we 're with the las vegas crime lab,0
11,4, [[Catherine]] do you know a gus sugarman ?,1
11,5, [[Audrey_Hilden]] why do n't you come inside,0
11,6, [[Audrey_Hilden]] please,0
11,7, ( GRISSOM glances at the driveway behind them . ),0
11,8, ( He and CATHERINE enter the residence . ),0
12,0, ( GRISSOM and CATHERINE interview AUDREY HILDEN in her living room . ),0
12,1, [[Audrey_Hilden]] he was my dentist,0
12,2, [[Audrey_Hilden]] that 's terrible,0
12,3," [[Audrey_Hilden]] he 'd asked me to go to the movies , and i said yes , but",0
12,4," [[Audrey_Hilden]] it was a late show , and i had to get up early for work",0
12,5," [[Catherine]] well , we know that dr sugarman called you at home two minutes before the movie started , and that you did n't pick up",0
12,6, [[Audrey_Hilden]] i was screening,0
12,7, [[Audrey_Hilden]] i figured he 'd get my message,0
12,8," [[Grissom]] and why did you call him three times in a row , 40 minutes later ?",0
12,9, [[Audrey_Hilden]] i felt bad standing him up,0
12,10, [[Audrey_Hilden]] i called to apologize,0
12,11," [[Audrey_Hilden]] i figured i 'd get his voice mail , but when i did n't , i tried again",0
12,12, [[Catherine]] and you were here alone ?,0
12,13, [[Audrey_Hilden]] yes,0
12,14, [[Catherine]] can anyone verify that ?,0
12,15, [[Audrey_Hilden]] why ?,0
12,16, ( The phone rings . ),0
12,17, ( AUDREY HILDEN does n't move to answer it . ),0
12,18, [[Catherine]] still screening ?,0
12,19, ( AUDREY HILDEN looks at CATHERINE then moves toward her telephone where she turns the volume down just as the answering machine kicks on . ),0
12,20, ( GRISSOM walks around and examines the surroundings . ),0
12,21, ( He sees an April calendar for the Wonderland Theatre pinned to her bulletin board . ),0
12,22, ( AUDREY HILDEN moves to stand between GRISSOM and the theatre calendar he 's interested in ),0
12,23, [[Grissom]] do you see a lot of movies at the art house theater ?,0
12,24, [[Audrey_Hilden]] sure,0
12,25, [[Audrey_Hilden]] i love old movies,0
12,26, [[Grissom]] i see they recently had a hitchcock retrospective,0
12,27, [[Audrey_Hilden]] i prefer french new wave,0
12,28," [[Audrey_Hilden]] if you 'll excuse me now , i have to go to work",0
12,29, [[Catherine]] we 'll be in touch,0
12,30, ( GRISSOM and CATHERINE move to leave . ),0
13,0, ( ROBBINS pulls the sheet on the body down to show WARRICK the victim 's torso and the purple bruises on it . ),0
13,1, ( They both lean in to examine them . ),0
13,2," [[Warrick]] geez , what was this kid , tortured ?",1
13,3, [[Robbins]] couple of fractured ribs,0
13,4, [[Robbins]] deep purple contusions of the presternal chest wall,0
13,5, [[Robbins]] each one around two inches in diameter,0
13,6, [[Robbins]] i stopped counting around nine,0
13,7, [[Warrick]] what do you think could 've done this ?,0
13,8, [[Warrick]] baseball bat ?,0
13,9, [[Robbins]] it 's hard to tell,0
13,10," [[Robbins]] whatever it was , it had a great deal of velocity",0
13,11, [[Warrick]] yeah,0
13,12, [[Robbins]] cause of death : single gunshot to the chest,1
13,13, [[Robbins]] no evidence of gunshot residue,1
13,14, [[Warrick]] shot from a distance,1
13,15," [[Warrick]] and at a downward angle ... it 's , uh ... it 's about 25 degrees",1
13,16, [[Warrick]] he was shot from above,1
13,17, ( Quick flashback to : TIMMY McCALLUM is having a beer with his friend . ),1
13,18, ( Someone stands at the top of the warehouse and shoots . ),0
13,19, ( It hits TIMMY . ),1
13,20, ( End of flashback . ),0
13,21, ( Resume to present . ),0
13,22, [[Warrick]] rooftop angle is 45 degrees,1
13,23, [[Warrick]] this is 25 degrees ?,1
13,24, [[Warrick]] it 's impossible,0
13,25," [[Robbins]] if that 's the case , he was shot by somebody 10 to 15 feet tall",0
13,26, [[Warrick]] what else you got ?,0
13,27," [[Robbins]] scabbing abrasions on the elbows , the back and kneecaps",0
13,28, ( ROBBINS lifts the sheet to expose the victim 's right leg . ),0
13,29, [[Robbins]] looks to be harmless 'boys will be boys ' stuff,0
13,30, [[Warrick]] there 's nothing harmless about death,0
14,0, ( GRISSOM and CATHERINE walk into the lab . ),0
14,1, [[Catherine]] do n't tell me -- greg won the bet,0
14,2, ( JACQUI FRANCO turns around to look at them . ),0
14,3," ( On her head , she 's wearing GREG 'S 'swami ' turban . )",0
14,4, [[Jacqui_Franco]] the blood on the screwdriver definitely belongs to your victim,0
14,5, [[Jacqui_Franco]] it was incredible how fast he got me back the results,0
14,6, [[Jacqui_Franco]] i do n't know how he does it,0
14,7, [[Jacqui_Franco]] now i got to wear this stupid thing all day,0
14,8," ( Behind her , there 's a knock on the glass . )",0
14,9, ( JACQUI turns to look . ),0
14,10, ( It 's GREG . ),0
14,11, ( He smiles and waves at her . ),0
14,12," [[Jacqui_Franco]] oh , look at him , hovering",0
14,13, [[Jacqui_Franco]] making sure i still have it on,0
14,14," [[Jacqui_Franco]] do us all a favor and get him out in the field , will you , he 's going stir crazy in here",0
14,15," [[Grissom]] jacqui , do you have anything for us ?",0
14,16, [[Jacqui_Franco]] a palm print,0
14,17," [[Catherine]] oh , great",0
14,18," [[Catherine]] let 's , uh , go back to audrey 's and see if we have a match",0
14,19, [[Jacqui_Franco]] not quite,0
14,20, ( JACQUI turns the laptop monitor toward them to show them close-up pictures of the prints on the screwdriver . ),0
14,21, [[Jacqui_Franco]] look at the ridges,0
14,22, [[Grissom]] too consistent,0
14,23, [[Grissom]] looks like fine grain,0
14,24, [[Jacqui_Franco]] leather,0
14,25, [[Jacqui_Franco]] killer wore gloves,0
14,26, ( GRISSOM looks at JACQUI . ),0
15,0, ( BRASS walks up to GRISSOM and CATHERINE . ),0
15,1," [[Brass]] okay ... here 's what 's happening -- three months ago , audrey hilden filed a sexual malpractice suit against our dr sugarman",0
15,2, [[Brass]] the suit claims that she was molested while she was under anesthesia,0
15,3, [[Catherine]] and she was going on a date with this guy ?,0
15,4, [[Brass]] yeah,0
15,5, [[Brass]] sugarman counter-sued,0
15,6," [[Brass]] he 's represented by big-time attorneys , so she backed down",0
15,7," [[Grissom]] well , a screwdriver 's cheaper than an attorney",0
15,8," [[Brass]] well , uh , there 's more",0
15,9, [[Brass]] remember the usher who likes to smoke the chronic ?,0
15,10," [[Brass]] he claims he saw a redheaded woman make a phone call halfway through the movie , so i 'm going to check it out",0
15,11, ( BRASS turns to leave . ),0
15,12, [[Brass]] want to tag along ?,0
15,13, ( GRISSOM glances at CATHERINE . ),0
15,14, ( They both follow BRASS . ),0
16,0, ( SARA prints the bamboo rod round at the warehouse rooftop . ),0
16,1, [[Warrick]] this where the limbo party is ?,0
16,2, ( SARA looks up toward the door and sees WARRICK standing outside just beyond the crime scene tape SARA stuck across the door . ),0
16,3, [[Warrick]] can i come in ?,0
16,4, ( WARRICK ducks under the tape and enters the room . ),0
16,5, [[Sara]] yeah,0
16,6," [[Sara]] sorry , i do n't let everyone in here",0
16,7," [[Warrick]] well , i 've got your one-to-ones",0
16,8," [[Warrick]] the tire treads , there 's nothing specific here",0
16,9, [[Sara]] bummer,0
16,10," [[Warrick]] but the shoe prints that you took , they look interesting",0
16,11," [[Warrick]] it looks like five suspects walked in , and four ran out",0
16,12, ( WARRICK shows her the photograph of the shoe prints taken from the ground outside the warehouse . ),0
16,13, ( They 're marked and color-coded on the photograph . ),0
16,14, [[Sara]] four guilty people out there somewhere,0
16,15, [[Warrick]] no doubt,0
16,16, [[Warrick]] how 's it coming with your big bamboo here ?,0
16,17," [[Sara]] well , i have black lung from all the powder , and not a single print , nothing , nada",0
16,18, [[Warrick]] you test for gsr ?,0
16,19, [[Warrick]] the place was riddled with bullets -- it would n't hurt,0
16,20, [[Sara]] would n't hurt,0
17,0, ( WARRICK and SARA test the bamboo for GSR . ),0
17,1, [[Sara]] nothing,0
17,2, [[Warrick]] maybe this has nothing to do with the case,0
17,3, [[Warrick]] maybe it was just a piece of debris left at the scene,0
17,4," [[Sara]] no , no",0
17,5, [[Sara]] i-i 'm not quitting,0
17,6, [[Sara]] no,0
17,7, [[Sara]] i am in too deep,0
17,8, ( SARA picks up the bamboo and heads out the door . ),0
17,9, ( WARRICK ducks under the tape to stand in the hallway looking out at SARA 'S retreating back . ),0
17,10, [[Warrick]] where you going ?,0
17,11, [[Sara]] trace,0
17,12, [[Sara]] maybe hodges can find something,0
17,13, ( SARA nearly pokes a TECH in the gut with the bamboo . ),0
17,14, ( He dodges her . ),0
17,15," [[Sara]] oh , coming through",0
17,16, [[Lab_Tech]] whoa !,0
17,17," [[Sara]] careful , people",0
17,18, [[Sara]] easy,0
17,19, ( The LAB TECH heads for WARRICK . ),0
17,20," [[Lab_Tech]] hey , brown",0
17,21, [[Lab_Tech]] pd called,0
17,22, [[Lab_Tech]] mrs mccallum 's there,0
17,23, [[Warrick]] the mother,0
17,24, [[Warrick]] tell them i 'm on my way,0
17,25, ( The LAB TECH leaves . ),0
18,0," ( BRASS , GRISSOM and CATHERINE interview the USHER . )",0
18,1, [[Usher]] i was getting myself a soda,0
18,2," [[Usher]] you know , we 're allowed to do that",0
18,3," [[Usher]] a tall redhead came out of the theater , and then she made a phone call from over there",0
18,4, ( He indicates the pay phone on the side of the lobby . ),0
18,5, ( They all turn to look at the phone . ),0
18,6, ( Quick flashback to : The Tall Redhead walks out of the theatre and heads for the phone . ),0
18,7, ( She picks up the receiver . ),0
18,8, ( The USHER turns and notices her as he takes a drink of his soda . ),0
18,9, ( End of flashback . ),0
18,10, ( Resume to present . ),0
18,11, ( They all turn back to the USHER . ),0
18,12, [[Brass]] from the pay phone ?,0
18,13, ( BRASS looks at GRISSOM who does n't say anything . ),0
18,14, [[Brass]] what ?,0
18,15, [[Brass]] i ... what ?,0
18,16, [[Brass]] i 'm on it,0
18,17, [[Brass]] i 'm on it,0
18,18, ( BRASS leaves . ),0
18,19, [[Catherine]] did you happen to notice if she was wearing gloves ?,0
18,20," [[Usher]] yeah , she was , actually",0
18,21," [[Usher]] i thought it was really weird , 'cause it 's , like , seventy in here",0
18,22, [[Grissom]] did you notice anything else ?,0
18,23, [[Usher]] no,0
18,24, [[Usher]] she just threw something in the trash and headed out,0
18,25, ( GRISSOM and CATHERINE head for the trash can near the pay phone . ),0
18,26, ( GRISSOM lifts the cover of the can and they both look inside . ),0
18,27, ( GRISSOM and CATHERINE turn to look at the USHER who knows that the can is empty . ),0
18,28, [[Usher]] the cleaning crew 's in the theater now,0
18,29, [[Usher]] they got a late start 'cause of you guys,0
18,30, ( CATHERINE heads for the theater . ),0
18,31, ( GRISSOM replaces the cover back on the can and follows her . ),0
19,0, ( CATHERINE enters the theatre . ),0
19,1, ( She walks up to the older cleaning woman . ),0
19,2, [[Catherine]] excuse me,0
19,3, ( The CLEANING WOMAN looks up . ),0
19,4, [[Catherine]] what happened to the garbage that was in the can in the lobby ?,0
19,5," [[Cleaning_Woman]] well , it 's already been bagged up , but it should be around here somewhere",0
19,6," ( Inside one of the seating rows , the Younger Cleaning Woman cleans off one of the seats . )",0
19,7, ( She 's wearing a pair of expensive-looking leather gloves . ),0
19,8, ( GRISSOM walks into the theatre and immediately notices her . ),0
19,9, [[Grissom]] excuse me,0
19,10, [[Grissom]] where 'd you get those gloves ?,0
19,11, ( The Younger Cleaning Woman looks at the Older Cleaning Woman . ),0
19,12," [[Cleaning_Woman]] if it 's garbage , it 's hers",0
19,13, [[Cleaning_Woman]] they let us keep whatever we find as long as it 's been thrown out,0
19,14, ( GRISSOM takes out some money . ),0
19,15, [[Grissom]] i 'll tell you what -- i 'll buy you a new pair of gloves,0
19,16, ( He holds out three bills to her . ),0
19,17, ( The Younger Cleaning Woman looks at the Older Cleaning Woman . ),0
19,18, ( She nods her head . ),0
20,0, ( GREG is working in his lab and singing softly to himself . ),0
20,1, ( He appears to be extremely bored . ),0
20,2," ( Behind him , we can see NICK heading toward GREG . )",0
20,3, ( He manages to hear the last part of GREG 'S song . ),0
20,4, [[Greg]] 99 bottles of beer on the wall / 99 bottles of beer / you swab one down / run it through codis / 98 bottles of beer on the wall,0
20,5," [[Nick]] whatever happened to 'take one down , pass it around ' ?",0
20,6, [[Nick]] that 's the best part,0
20,7, [[Greg]] you know us lab rats have to do something to get through the day,0
20,8," [[Nick]] i know , i just dumped a sack of bullets on bobby dawson",0
20,9," [[Nick]] so , why do n't you sing me a tune i want to hear ?",0
20,10, [[Greg]] well ... how about,0
