scene_id,sentence_id,sentence_text,in_summary
4,7, ( She picks up a black shoe . ),0
4,8, [[Greg]] hot shoes,0
4,9," [[Sara]] you think these are sexy , huh ?",0
4,10, ( Greg shrugs . ),0
4,11," [[Sara]] did you know that shoes like these put degenerative stress on the hip joints , throw off the curve of the spine , and the tilt to the pelvis , over time , women get headaches , sore backs , shortened calf muscles and bunions , of course",0
4,12, ( Sara stands up . ),0
4,13, [[Greg]] i take it back,0
4,14, [[Sara]] first thoughts ?,0
4,15, [[Greg]] vanessa keaton was walking home,0
4,16, [[Greg]] she had a few,0
4,17, [[Greg]] her feet hurt,0
4,18, [[Greg]] she takes off her shoes,0
4,19, [[Greg]] dolce vida,0
4,20," ( Quick flash to : [_NIGHT_] Vanessa Keaton is barefoot and playing on the fountain She walks on the concrete side , laughing . )",0
4,21," ( She slips and falls into the fountain , hitting her head on the concrete center . )",0
4,22, ( End of flash . ),0
4,23, ( Resume to present . ),0
4,24, [[Sara]] there 's no sign of blood or hair,0
4,25, [[Sara]] nothing to suggest contact,0
4,26, [[Greg]] the fountain was on,0
4,27, [[Greg]] maybe the action of the water washed away evidence,0
4,28, [[Sara]] how do we know it was an accident ?,0
4,29, [[Sara]] maybe she was n't alone,0
4,30, ( Greg things about it . ),0
4,31, [[Greg]] we do n't know that,0
4,32," [[Sara]] we 're going to need a water sample and a bag for the shoe , of course",0
4,33, [[Greg]] okay,0
4,34, ( Greg walks over to his kit to get the things . ),0
5,0, ( Nick and Warrick duck under the crime scene tape . ),0
5,1, [[Nick]] you okay to drive ?,0
5,2, [[Warrick]] no,0
5,3," [[Warrick]] after a triple and three back-to-back scenes , i 'm tired",0
5,4, [[Warrick]] i 'm going to take a ten in the car before we head back,0
5,5," [[Nick]] that 's better than bouncing off the curb , i guess",0
5,6, [[Warrick]] yeah,0
5,7," [[Warrick]] okay , you ready to run it ?",0
5,8, [[Nick]] sure,0
5,9," [[Nick]] landlord 's working late , trying to fix up the place for the new tenant , kicking up dust , paint fumes",0
5,10, [[Nick]] door 's open for ventilation,0
5,11," [[Nick]] killer strolls in next thing you know , landlord 's deli meat",1
5,12, ( Quick flash to : The Landlord is leaning over the saw as he works . ),1
5,13, ( The saw is running ; his back is to the door . ),0
5,14, ( Someone walks up to him and pushes him down into the saw . ),1
5,15, ( He screams Blood spatters on the wall . ),1
5,16, ( End of flash . ),0
5,17, ( Resume to present . ),0
5,18," [[Warrick]] well , we have this eviction notice",0
5,19," [[Warrick]] so , that means no business",0
5,20," [[Warrick]] no business , no cash , so that could rule out robbery as a motive",0
5,21, [[Nick]] i 'm having detective cavalier run down the evicted tenants,0
5,22, [[Nick]] it 's a melissa poolie and a charlie pinscher,1
5,23, ( A man dressed in a white worker outfit walks into the door . ),0
5,24, ( The officer tries to stop him . ),0
5,25," [[Officer_At_Door]] sorry , ca n't let you in",0
5,26, ( He points to his hat . ),0
5,27, [[Marty_Gleason]] take a look,0
5,28, ( He heads into the place carrying his kit . ),0
5,29," [[Marty_Gleason]] hey , you guys call yourselves investigators ?",0
5,30, [[Marty_Gleason]] you 've been here four hours,0
5,31, [[Marty_Gleason]] you have n't figured this out yet ?,0
5,32, [[Nick]] crime scene cleanup,0
5,33, [[Warrick]] blood bucket brigade,0
5,34," [[Marty_Gleason]] hey , i prefer bio-recovery services",0
5,35," [[Nick]] you know , it 's funny",0
5,36, [[Nick]] i do n't see an american bio-recovery badge,0
5,37," [[Marty_Gleason]] see , all you really need is a strong stomach , a thorough knowledge of solvents , a little sensitivity , a little tact",0
5,38, [[Marty_Gleason]] whoa,0
5,39, [[Marty_Gleason]] man !,0
5,40, [[Marty_Gleason]] there must be three quarts of blood in there,0
5,41," [[Marty_Gleason]] hey , you 're using anhydron",0
5,42, [[Marty_Gleason]] i charge extra for that,0
5,43," [[Marty_Gleason]] cha-ching , cha-ching",0
5,44," [[Marty_Gleason]] you got photos , swabs",0
5,45, [[Marty_Gleason]] did you finish the sketch ?,0
5,46, [[Nick]] yeah,0
5,47, [[Marty_Gleason]] great,0
5,48," [[Marty_Gleason]] hey , you guys have done everything but leave",0
5,49," [[Warrick]] what 's the rush , marty ?",0
5,50," [[Marty_Gleason]] ah , the wife of the deceased , she would like this mess cleaned up as soon as possible",1
5,51, [[Marty_Gleason]] new tenant moves in on the first,0
5,52," [[Nick]] okay , marty",0
5,53, [[Nick]] i 'll have the detective release the scene,0
5,54, [[Marty_Gleason]] all right,0
5,55," [[Marty_Gleason]] well , i 'll get my gear",0
5,56, ( Marty heads out . ),0
5,57, ( Nick yawns . ),0
6,0, ( Robbins finishes stitching up the Y-incision . ),0
6,1, ( Grissom stands next to the table watching . ),0
6,2, [[Robbins]] one of the most attractive women i 've had on my table,0
6,3," [[Robbins]] but beauty 's skin deep and inside , we all look pretty much the same",0
6,4, [[Grissom]] what about this abrasion ?,0
6,5, [[Robbins]] have you no poet in you ?,0
6,6," [[Grissom]] beauty is truth , truth , beauty",0
6,7, [[Grissom]] that is all you know on earth and all you need to know -- except cause of death,0
6,8, [[Robbins]] pulmonary edema due to drowning,1
6,9, [[Robbins]] i sent samples of the water in her lungs to trace,0
6,10, [[Robbins]] the abrasion 's serious enough to cause loss of consciousness,1
6,11, [[Robbins]] you may want to look at this though,0
6,12, [[Robbins]] you want to come over here ?,0
6,13, [[Robbins]] let 's turn her over,0
6,14, ( Grissom walks around the table . ),0
6,15, ( They turn over the body where Robbins points out four holes in her back . ),0
6,16, [[Grissom]] puncture wounds ?,1
6,17," [[Robbins]] four , uniform diameter , perimortem , non-lethal",0
6,18, [[Robbins]] no corresponding holes in her dress,1
6,19, [[Grissom]] so she was n't wearing it when she was stabbed,1
6,20, [[Robbins]] collected lubricant from the labia,0
6,21," [[Robbins]] which means , uh",0
6,22, [[Robbins]] i do n't know if she had a date with her husband or herself,0
6,23, [[Robbins]] i sent an sae kit to dna,0
6,24, [[Robbins]] personal observation -,0
6,25, [[Robbins]] -- you do n't wear la perla to a tupperware party,0
6,26, [[Grissom]] la perla ?,0
6,27, [[Robbins]] very expensive,0
6,28, [[Robbins]] i gave some to my wife once,0
6,29, [[Robbins]] she accused me of having an affair,0
6,30," [[Robbins]] you know , s*x on the steel",0
6,31, [[Grissom]] lubricant and lingerie,0
6,32," [[Grissom]] i do n't think the evening turned out the way she planned , do you ?",0
6,33, [[Robbins]] nope,0
7,0, ( Det Cavaliere interviews Charlie Pinscher . ),1
7,1, [[Det._Cavaliere]] so your business goes bust and mr basengi evicts you,1
7,2," [[Charles_Pinscher]] pac-man , pong , loved these games",0
7,3, [[Charles_Pinscher]] thought it was a sure thing,0
7,4, ( Nick walks into the room . ),0
7,5," [[Det._Cavaliere]] well , today , it 's all 3-d interactive",0
7,6," [[Det._Cavaliere]] you know , i got kids",0
7,7, [[Charles_Pinscher]] you want some advice ?,0
7,8, [[Det._Cavaliere]] no,0
7,9, [[Charles_Pinscher]] never go into business with somebody you 're sleeping with,0
7,10, [[Nick]] melissa poolie ?,1
7,11, [[Charles_Pinscher]] bitch,0
7,12, [[Det._Cavaliere]] we have n't been able to find her,1
7,13, [[Det._Cavaliere]] you know where she is ?,1
7,14, [[Charles_Pinscher]] we broke up,0
7,15, [[Charles_Pinscher]] at least i think we broke up,0
7,16," [[Charles_Pinscher]] she skipped town without telling me , stuck me with the rent",1
7,17, ( Det Cavaliere walks around the table and sits down . ),0
7,18," [[Det._Cavaliere]] so you were angry at her , you were angry at him",1
7,19, [[Charles_Pinscher]] i did n't kill him,0
7,20, [[Nick]] he was holding your inventory hostage,1
7,21, [[Nick]] how much you got tied up in centipede and space invaders ?,1
7,22, [[Charles_Pinscher]] every penny i got,0
7,23, [[Charles_Pinscher]] about 20k,0
7,24, [[Det._Cavaliere]] you must have wanted it back,0
7,25," [[Det._Cavaliere]] hey , did you stop by the store last night ?",1
7,26, ( Charlie hesitates . ),0
7,27," [[Charles_Pinscher]] no , but i called him",1
7,28, [[Charles_Pinscher]] asked if we could maybe work something out,0
7,29," [[Charles_Pinscher]] told me to go screw myself , he 'd see me in court",1
7,30," [[Nick]] mr pinscher , i 'm going to need to go ahead and get your fingerprints",1
7,31, ( Charlie Pinscher groans . ),1
7,32, [[Charles_Pinscher]] you 're going to find my prints all over that place,0
7,33," [[Charles_Pinscher]] it was my store , mine and melissa 's",1
7,34," [[Nick]] i expect to find your prints in certain places , sir",1
7,35, [[Nick]] we 're just doing this to rule you out,0
7,36, [[Charles_Pinscher]] oh,0
8,0, ( Mia Dickerson is in the lab putting her latex gloves on . ),0
8,1, ( David Hodges walks by in the hallway and notices something . ),0
8,2, ( He opens the lab door and walks inside . ),0
8,3, [[David_Hodges]] you alternate hands when you double glove ?,0
8,4, [[Mia_Dickerson]] yes,0
8,5, [[Mia_Dickerson]] and i do n't like being watched,0
8,6," [[David_Hodges]] if you alternate , there 's more contact between the exposed latex of the first glove and atmospheric microbes",0
8,7," ( She stares at him for a beat , then starts removing her latex gloves . )",0
8,8, [[David_Hodges]] what ?,0
8,9," [[Mia_Dickerson]] you know , it would have been better if you did n't say anything , but you did making it impossible for me to concentrate",0
8,10, [[Mia_Dickerson]] and now i have to sanitize and start over,0
8,11, ( The opposite door opens . ),0
8,12," [[Greg]] hey , hodges , you got the results of our drowning victim ?",0
8,13, ( Hodges turns to look back at Greg . ),0
8,14," [[David_Hodges]] yeah , in five",0
8,15, [[David_Hodges]] i 'm in the middle of the rest of my life,0
8,16," [[Greg]] well , i kind of need them now",0
8,17, ( Hodges turns and smiles at Greg . ),0
8,18, [[David_Hodges]] i 'll be back,0
8,19, ( Mia rolls her eyes at Hodges and Greg leave the lab . ),0
8,20, ( Hodges and Greg walk back into the Trace Lab . ),0
8,21, [[David_Hodges]] good thing you did n't have to take a spelling test to work the field,0
8,22, ( David picks up the jar and shows the label to Greg . ),0
8,23, [[David_Hodges]] 'funtain ' water ?,0
8,24, ( The label reads: ),0
8,25, [[Greg]] my people are norwegian,0
8,26, [[Greg]] that 's how we spell it,0
8,27," [[Greg]] so , is the 'funtain ' water in her lungs ?",0
8,28, [[David_Hodges]] all bodies of water contain unicellular algae,0
8,29, ( Hodges sets up the scope . ),0
8,30," [[Greg]] called diatoms they 're unique , like fingerprints",0
8,31, [[Greg]] diatoms from one body of water do n't match those from any other,0
8,32," [[David_Hodges]] well , you 're roughly right",0
8,33," [[David_Hodges]] here , take a look",0
8,34, ( He moves aside and lets Greg look through the scope . ),0
8,35, ( There are two sets of diatoms ),0
8,36, [[David_Hodges]] the diatoms on the left are from the water found in your victim 's lungs and the diatoms on the right are from the fountain not a match,1
8,37, [[Greg]] not even close,0
8,38, [[Greg]] which means she did n't drown there,1
8,39, [[David_Hodges]] i 'll throw you a bone,0
8,40, ( Hodges turns around to get something from the counter . ),0
8,41," [[Greg]] she blew you off , did n't she ?",0
8,42, ( Hodges turns back with a test tube . ),0
8,43, [[David_Hodges]] the water from the fountain is heavily chlorinated,0
8,44," [[David_Hodges]] no , she did n't blow me off",0
8,45, [[David_Hodges]] i did n't ask her out,0
8,46," [[David_Hodges]] but this sample , found in your vic 's lungs , contains polymethylhexalene biguanide ... and anyway , i heard she blew you off first",0
8,47, [[David_Hodges]] it 's a chlorine alternative,0
8,48, [[David_Hodges]] it 's less irritating,0
8,49, [[Greg]] vanessa keaton died in a pool,1
8,50," [[David_Hodges]] or a spa ... and by the way , that 's spelled s-p-a in any language",0
9,0, ( Nick and Warrick are going through the crime scene photos they spread out on the table in front of them . ),0
9,1," [[Nick]] only new items brought into the arcade post-eviction were the tools , tarps and paint cans",0
9,2, [[Nick]] no prints from charlie pincher on any of them,0
9,3, [[Nick]] just the landlord and some unknowns on the saw,0
9,4, [[Warrick]] no hits off of afis,0
9,5, ( Nick shakes his head . ),0
9,6," [[Warrick]] according to cavaliere , the table saw was a rental",0
9,7," [[Warrick]] so , there could have been any number of prints on that one",0
9,8," [[Nick]] yeah , but you do n't just lie down when somebody 's trying to kill you , man",0
9,9, [[Nick]] there had to have been a struggle,0
9,10," [[Warrick]] yeah , from that spinning blade , there was blood everywhere",0
9,11, [[Warrick]] some of it had to transfer to the killer 's clothes and shoes,0
9,12, [[Nick]] i still like charlie for this,0
9,13, [[Nick]] i know we do n't have enough for a warrant,0
9,14, ( There 's a knock on the door . ),0
9,15," [[Secretary]] excuse me , guys",0
9,16, [[Secretary]] there 's a mr gleason to see you,0
9,17, [[Secretary]] i told him you were busy,0
9,18, [[Secretary]] he wo n't leave,0
9,19, ( Warrick and Nick look at each other . ),0
10,0, ( Nick and Warrick head out through the hallway . ),0
10,1," [[Warrick]] what 's the problem , marty ?",0
10,2, [[Marty_Gleason]] you and you,0
10,3," [[Marty_Gleason]] you treat me like a janitor , like a garbage man",0
10,4," [[Marty_Gleason]] i 'm a professional , same as you ... an unsung hero that 's worthy of respect",0
10,5," [[Nick]] okay , marty",0
10,6, [[Marty_Gleason]] you know exactly what i 'm talking about,0
10,7, [[Marty_Gleason]] the smell back at the store,0
10,8," [[Marty_Gleason]] i know decomp as well as you , maybe better , okay ?",0
10,9, [[Marty_Gleason]] so what was it ?,0
10,10, [[Marty_Gleason]] your lunch ?,0
10,11, [[Marty_Gleason]] rotten shrimp ?,0
10,12," [[Marty_Gleason]] clams , maybe ?",0
10,13," [[Marty_Gleason]] whatever you hid there , i am going to find",0
10,14," [[Warrick]] we did n't even bring lunch there , marty",0
10,15, [[Warrick]] and this was n't a decomp scene,0
10,16, [[Marty_Gleason]] you 're jealous,0
10,17, [[Marty_Gleason]] you 're stuck in a dead-end civil service job while i 'm grossing six figures,0
10,18," [[Nick]] oh , six figures",0
10,19, [[Warrick]] yeah,0
10,20, [[Warrick]] picture that,0
10,21, [[Marty_Gleason]] we 're colleagues,0
10,22, [[Marty_Gleason]] my job starts where your job ends,0
10,23, [[Marty_Gleason]] you should not be messing with me !,0
10,24," [[Warrick]] nobody 's messing with you , marty",0
10,25, ( Nick shakes his head . ),0
10,26, ( Warrick and Nick look at each other . ),0
11,0, ( Warrick and Nick return to the Video Arcade with Marty Gleason . ),0
11,1, ( They step into the arcade and smell it immediately . ),0
11,2, [[Warrick]] phew ... ooh,0
11,3, [[Nick]] it 's decomp,0
11,4," [[Nick]] subtle , but it 's in here",0
11,5, [[Marty_Gleason]] the nose knows,0
11,6, [[Warrick]] how 'd we miss that ?,0
11,7, [[Nick]] we were tired,0
11,8, ( They take out their flashlights and start looking around the place for the source of the smell . ),0
11,9, [[Warrick]] did you steam clean ?,0
11,10, [[Marty_Gleason]] yeah,0
11,11, [[Warrick]] the heating process must have brought the smell out,0
11,12," [[Marty_Gleason]] you know , i do n't get paid until this place smells like eternity for men",0
11,13, ( Nick and Warrick continue to look around the arcade . ),0
11,14, [[Nick]] could be a dead rat,0
11,15, [[Warrick]] lot of possibilities,0
11,16," [[Nick]] i do n't know , rick",0
11,17, [[Nick]] your guess is as good as mine,0
11,18, [[Warrick]] i know how to find it,0
11,19, ( Warrick motions for Nick to follow him . ),0
11,20, ( He turns the thermostat all the way up . ),0
11,21," [[Warrick]] okay , rich guy",0
11,22," [[Warrick]] shut down your gear , you 're taking us to lunch",0
11,23, ( Marty nods . ),0
12,0, ( Sara interviews Dan Keaton as they stand outside the empty pool in his back yard . ),0
12,1, ( Amy Keaton sits on the pool 's edge a short distance away from them . ),0
12,2, [[Dan_Keaton]] crack runs right through the deep end,0
12,3, [[Dan_Keaton]] had to drain it,0
12,4," [[Dan_Keaton]] half the neighbors have cracked slabs , leaky roofs",0
12,5, [[Dan_Keaton]] this was perfect when vanessa and i moved in place is n't built to last,0
12,6," [[Sara]] mr keaton , i know this must be hard for you and your daughter",0
12,7, [[Dan_Keaton]] why are you here ?,0
12,8, [[Sara]] your wife did n't die in a fountain we 're taking water samples of every pool and spa in this community,0
12,9, [[Sara]] was there swimming at the brady 's party ?,0
12,10, [[Dan_Keaton]] why ?,0
12,11, [[Sara]] routine question,0
12,12," [[Dan_Keaton]] some , i guess",0
12,13, [[Dan_Keaton]] it was that kind of party,0
12,14, [[Sara]] was your wife in the pool ?,0
12,15, [[Dan_Keaton]] she could have been,0
12,16, [[Dan_Keaton]] after i left,0
12,17, [[Dan_Keaton]] what does this have to do with her accident ?,0
12,18, [[Sara]] did anyone behave inappropriately towards her ?,0
12,19, [[Dan_Keaton]] we were with our friends,0
12,20, [[Dan_Keaton]] our best friends,0
12,21, [[Dan_Keaton]] i would n't have left her there if i did n't think she was safe,0
12,22, ( Dan looks over at Amy who looks away . ),0
13,0, ( Greg takes a sample of the pool water . ),0
13,1, ( He takes the sample as Grissom logs it on the clipboard . ),0
13,2," ( Brass is interviewing Erin Brady , the party hostess . )",0
13,3, [[Erin_Brady]] no one 's allowed to treat their pools with chlorine,0
13,4, [[Erin_Brady]] it 's in the homeowners ' regulations,0
13,5, ( Paul Brady walks outside and joins them . ),0
13,6, [[Paul_Brady]] what the hell is going on ?,0
13,7, [[Erin_Brady]] they have a warrant,0
13,8, [[Paul_Brady]] a warrant for what ?,0
13,9, [[Grissom]] when was the last time you had your pool cleaned ?,0
13,10, [[Paul_Brady]] guy was here this morning,0
13,11, [[Paul_Brady]] why ?,0
13,12," [[Brass]] we 're asking the questions , mr brady",0
13,13," [[Erin_Brady]] look , look ... we 're all in shock",0
13,14," [[Erin_Brady]] vanessa was one of those people who was so alive , so much fun",0
13,15," [[Brass]] so , tell me about last night",0
13,16, [[Brass]] was it a special occasion ?,0
13,17, [[Erin_Brady]] we just had the neighbors in for cocktails,0
13,18, [[Paul_Brady]] we do it once a month,0
13,19," [[Paul_Brady]] we , uh ... we all take turns",0
13,20, [[Grissom]] was mrs keaton wearing this dress last night ?,0
13,21, ( Grissom shows them a picture of the dress . ),0
13,22, ( Erin Brady looks at it and nods . ),0
13,23, [[Erin_Brady]] yes,0
13,24, [[Erin_Brady]] i noticed -- i have the same one in pink,0
13,25," [[Brass]] you notice anything else , anything out of the ordinary ?",0
13,26, [[Brass]] like an argument or a fight ?,0
13,27," [[Paul_Brady]] no , no , no",0
13,28, [[Paul_Brady]] we are a friendly group,0
13,29, [[Grissom]] did she leave alone ?,0
13,30, [[Erin_Brady]] her husband left about an hour earlier,0
13,31, [[Brass]] he seem upset when he left ?,0
13,32, [[Erin_Brady]] not that i noticed,0
13,33," [[Erin_Brady]] vanessa 's death was an accident , right ?",0
13,34, ( Greg finishes putting the label on the sample jar . ),0
13,35, ( He stands up . ),0
13,36, [[Greg]] got it,0
13,37, [[Grissom]] may we take a look inside your house ?,0
13,38, ( She steps aside . ),0
13,39, [[Erin_Brady]] look wherever you want,0
13,40, ( Grissom walks by her between her and her husband . ),0
13,41, ( He glances at Brass who smiles at him . ),0
13,42, ( Grissom heads into the house . ),0
13,43, ( Grissom puts on his latex gloves and looks around the clean living room . ),0
13,44," [[Grissom]] well , by the way you 've cleaned up , mrs brady , i would n't even know you had a party in here last night",0
13,45, ( Erin and Paul stand inside the living room . ),0
13,46, [[Erin_Brady]] thank you,0
13,47, [[Grissom]] what kind of party was it ?,0
13,48, [[Erin_Brady]] a mixer,0
13,49, ( Grissom and Greg look at each other . ),0
13,50, ( Grissom heads into the kitchen while Greg lingers in the living room . ),0
13,51, ( Grissom looks around the kitchen . ),0
13,52, ( He opens the case on the counter and finds two of the four skewers in the case . ),0
13,53, ( He takes one out . ),0
13,54," [[Grissom]] mrs brady , would you join me in here , please ?",0
13,55, ( Erin Brady walks into the kitchen . ),0
13,56, [[Grissom]] where are your other skewers ?,0
13,57, [[Erin_Brady]] i do n't know,0
13,58, ( The dishwasher finishes . ),0
13,59, ( Grissom walks over to it and opens it . ),0
13,60, ( He pulls out the top rack in the dishwasher and picks up a light-colored dildo . ),0
13,61," [[Grissom]] well , cleanliness is next to godliness",0
13,62, ( Erin shrugs . ),0
13,63, ( Paul looks back at Greg who ca n't help but chuckle . ),0
14,0, ( Marty Gleason carries out two red plastic bags from the arcade as Nick and Warrick sit on the sidewalk curb eating their lunches.. ),0
14,1," [[Marty_Gleason]] after overhead and costs , fifty cents a pound for waste disposal , i clear about three to five bills a job",0
14,2, ( Marty puts the two bags in the back of his van . ),0
14,3, [[Warrick]] how many cases do you get a week ?,0
14,4, [[Marty_Gleason]] how many cases do you do a week ?,0
14,5, [[Warrick]] rate gets us ten to twenty,0
14,6, [[Marty_Gleason]] ditto,0
14,7, [[Nick]] you trying to tell me you make between three and ten grand a week ?,0
14,8, [[Marty_Gleason]] you 've got to be authorized to clean up biologicals,0
14,9," [[Marty_Gleason]] if some high school wage slave mops up a nose bleed at mickey d 's , they 're breaking the law",0
14,10, [[Marty_Gleason]] i 've got three employees making thirty bucks an hour,0
14,11, [[Marty_Gleason]] if you guys are interested in earning a little extra on the side ?,0
14,12," [[Warrick]] working for you , no thanks",0
14,13," [[Marty_Gleason]] crime rate is on the rise , my friends",0
14,14, [[Marty_Gleason]] you 'd be wise to get in on the ground floor,0
14,15, [[Marty_Gleason]] i am thinking about starting a franchise in arizona,0
14,16, [[Marty_Gleason]] retirees die messy,0
14,17," [[Marty_Gleason]] like , bodies been on the floor for a while",0
14,18, [[Marty_Gleason]] sometimes you got to replace the entire floor,0
